"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"독산1동주민센터 마을마루",독산1동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,20000,1,10000,30,127,책상+의자,방문+전화,,서울특별시 금천구 시흥대로 123길 11,,서울특별시 금천구 독산1동주민센터,,02-2627-5233,https://www.geumcheon.go.kr/portal/contents.do?key=664,37.47021905,126.897041,2022-09-08
"독산3동주민센터 강의실 3호",독산3동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,20,38,책상+의자,인터넷+방문+전화,,"서울특별시 금천구 독산로 317, B동",서울특별시 금천구 독산동 973-17,서울특별시 금천구 독산3동주민센터,,02-2627-5305,https://www.geumcheon.go.kr/portal/contents.do?key=677,37.4751208,126.9031745,2022-09-08
"독산3동주민센터 강의실 2호",독산3동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,20,36,책상+의자,인터넷+방문+전화,,"서울특별시 금천구 독산로 317, B동",서울특별시 금천구 독산동 973-17,서울특별시 금천구 독산3동주민센터,,02-2627-5305,https://www.geumcheon.go.kr/portal/contents.do?key=677,37.4751208,126.9031745,2022-09-08
"독산3동주민센터 강의실 1호",독산3동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,40,79,책상+의자,인터넷+방문+전화,,"서울특별시 금천구 독산로 317, B동",서울특별시 금천구 독산동 973-17,서울특별시 금천구 독산3동주민센터,,02-2627-5305,https://www.geumcheon.go.kr/portal/contents.do?key=677,37.4751208,126.9031745,2022-09-08
"독산4동주민센터 모두공간",독산4동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,12000,1,6000,20,64,책상+의자+빔프로젝터,인터넷+방문+전화,,서울특별시 금천구 독산로 232,서울특별시 금천구 독산동 1022,서울특별시 금천구 독산4동주민센터,,02-2104-5332,https://www.geumcheon.go.kr/portal/contents.do?key=685,37.46755353,126.9021538,2022-09-08
"독산4동주민센터 너나들방",독산4동주민센터,다목적실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,20000,1,10000,20,67,책상+의자+취사설비,인터넷+방문+전화,,서울특별시 금천구 독산로 232,서울특별시 금천구 독산동 1022,서울특별시 금천구 독산4동주민센터,,02-2104-5332,https://www.geumcheon.go.kr/portal/contents.do?key=685,37.46755353,126.9021538,2022-09-08
"독산4동주민센터 문화관람실",독산4동주민센터,강당,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,30000,1,15000,50,181,책상+의자+빔프로젝터,인터넷+방문+전화,,서울특별시 금천구 독산로 232,서울특별시 금천구 독산동 1022,서울특별시 금천구 독산4동주민센터,,02-2104-5332,https://www.geumcheon.go.kr/portal/contents.do?key=685,37.46755353,126.9021538,2022-09-08
"시흥1동주민센터 주민대화방",시흥1동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,15,35,책상+의자,방문+전화,,서울특별시 금천구 시흥대로58길 36,서울특별시 금천구 시흥동 886-6,서울특별시 금천구 시흥1동주민센터,,02-2104-5363,https://www.geumcheon.go.kr/portal/contents.do?key=693,37.4535239,126.903241,2022-09-08
"시흥1동주민센터 회의실",시흥1동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,50,94,책상+의자+마이크+빔프로젝터,방문+전화,,서울특별시 금천구 시흥대로58길 36,서울특별시 금천구 시흥동 886-6,서울특별시 금천구 시흥1동주민센터,,02-2104-5363,https://www.geumcheon.go.kr/portal/contents.do?key=693,37.4535239,126.903241,2022-09-08
"시흥1동주민센터 주민자치실",시흥1동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,15,40,책상+의자,방문+전화,,서울특별시 금천구 시흥대로58길 36,서울특별시 금천구 시흥동 886-6,서울특별시 금천구 시흥1동주민센터,,02-2104-5363,https://www.geumcheon.go.kr/portal/contents.do?key=693,37.4535239,126.903241,2022-09-08
"시흥1동주민센터 문화관람실",시흥1동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,30000,1,15000,100,229,책상+의자+마이크+빔프로젝터,방문+전화,,서울특별시 금천구 시흥대로58길 36,서울특별시 금천구 시흥동 886-6,서울특별시 금천구 시흥1동주민센터,,02-2104-5363,https://www.geumcheon.go.kr/portal/contents.do?key=693,37.4535239,126.903241,2022-09-08
"시흥2동주민센터 강의실2호",시흥2동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,30,60,책상+의자,인터넷+방문+전화,,서울특별시 금천구 금하로 764,서울특별시 금천구 시흥동 267-1,서울특별시 금천구 시흥2동주민센터,,02-2104-5405,https://www.geumcheon.go.kr/portal/contents.do?key=701,37.449608,126.9146119,2022-09-08
"시흥2동주민센터 강의실1호",시흥2동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,30,60,책상+의자,인터넷+방문+전화,,서울특별시 금천구 금하로 764,서울특별시 금천구 시흥동 267-1,서울특별시 금천구 시흥2동주민센터,,02-2104-5405,https://www.geumcheon.go.kr/portal/contents.do?key=701,37.449608,126.9146119,2022-09-08
"시흥3동주민센터 제2문화관람실",시흥3동주민센터,다목적실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,20000,1,10000,100,142,책상+의자,인터넷+방문+전화,,서울특별시 금천구 시흥대로18길 40,서울특별시 금천구 시흥동 956-3,서울특별시 금천구 시흥3동주민센터,,02-2104-5435,https://www.geumcheon.go.kr/portal/contents.do?key=709,37.44028411,126.9058017,2022-09-08
"시흥3동주민센터 소회의실",시흥3동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,20,89,책상+의자,인터넷+방문+전화,,서울특별시 금천구 시흥대로18길 40,서울특별시 금천구 시흥동 956-3,서울특별시 금천구 시흥3동주민센터,,02-2104-5435,https://www.geumcheon.go.kr/portal/contents.do?key=709,37.44028411,126.9058017,2022-09-08
"시흥3동주민센터 문화관람실",시흥3동주민센터,다목적실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,20000,1,10000,100,142,의자,인터넷+방문+전화,,서울특별시 금천구 시흥대로18길 40,서울특별시 금천구 시흥동 956-3,서울특별시 금천구 시흥3동주민센터,,02-2104-5435,https://www.geumcheon.go.kr/portal/contents.do?key=709,37.44028411,126.9058017,2022-09-08
"시흥4동주민센터 문화사랑방",시흥4동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,30,63,책상+의자,인터넷+방문+전화,,서울특별시 금천구 독산로 36길 14,,서울특별시 금천구 시흥4동주민센터,,02-2104-5462,https://www.geumcheon.go.kr/portal/contents.do?key=717,37.4589501,126.9061709,2022-09-08
"시흥4동주민센터 회의실",시흥4동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,50,64,책상+의자,인터넷+방문+전화,,서울특별시 금천구 독산로 36길 14,,서울특별시 금천구 시흥4동주민센터,,02-2104-5462,https://www.geumcheon.go.kr/portal/contents.do?key=717,37.4589501,126.9061709,2022-09-08
"시흥4동주민센터 문화관람실",시흥4동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,30000,1,15000,100,264,책상+의자,인터넷+방문+전화,,서울특별시 금천구 독산로 36길 14,,서울특별시 금천구 시흥4동주민센터,,02-2104-5462,https://www.geumcheon.go.kr/portal/contents.do?key=717,37.4589501,126.9061709,2022-09-08
"시흥4동주민센터 주민대화방",시흥4동주민센터,회의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,N,1,0,0,0,10,35,책상+의자,인터넷+방문+전화,,서울특별시 금천구 독산로 36길 14,,서울특별시 금천구 시흥4동주민센터,,02-2104-5462,https://www.geumcheon.go.kr/portal/contents.do?key=717,37.4589501,126.9061709,2022-09-08
"시흥5동주민센터 지하강의실",시흥5동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,40,75,책상+의자,방문+전화,,서울특별시 금천구 금하로 21길 20,,서울특별시 금천구 시흥5동주민센터,,02-2104-5502,https://www.geumcheon.go.kr/portal/contents.do?key=726,37.4523569,126.9083072,2022-09-08
"시흥5동주민센터 문화사랑방",시흥5동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,30,43,책상+의자,방문+전화,,서울특별시 금천구 금하로 21길 20,,서울특별시 금천구 시흥5동주민센터,,02-2104-5502,https://www.geumcheon.go.kr/portal/contents.do?key=726,37.4523569,126.9083072,2022-09-08
"시흥5동주민센터 문화관람실",시흥5동주민센터,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,50,87,책상+의자,방문+전화,,서울특별시 금천구 금하로 21길 20,,서울특별시 금천구 시흥5동주민센터,,02-2104-5502,https://www.geumcheon.go.kr/portal/contents.do?key=726,37.4523569,126.9083072,2022-09-08
"평생학습관 동아리실",평생학습관,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,15,55,책상+의자,전화,,서울특별시 금천구 시흥대로 73길 70,,서울특별시 금천구청,교육지원과,02-2627-2838,https://www.geumcheon.go.kr/edu/index.do,37.45706565,126.8960369,2022-09-08
"평생학습관 4강의실",평생학습관,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,40,85,책상,전화,,서울특별시 금천구 시흥대로 73길 70,,서울특별시 금천구청,교육지원과,02-2627-2839,https://www.geumcheon.go.kr/edu/index.do,37.45706565,126.8960369,2022-09-08
"평생학습관 3강의실",평생학습관,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,15000,1,7500,40,85,책상+의자,전화,,서울특별시 금천구 시흥대로 73길 70,,서울특별시 금천구청,교육지원과,02-2627-2840,https://www.geumcheon.go.kr/edu/index.do,37.45706565,126.8960369,2022-09-08
"평생학습관 2강의실",평생학습관,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,10000,1,5000,30,68,책상+의자,전화,,서울특별시 금천구 시흥대로 73길 70,,서울특별시 금천구청,교육지원과,02-2627-2841,https://www.geumcheon.go.kr/edu/index.do,37.45706565,126.8960369,2022-09-08
"평생학습관 1강의실",평생학습관,강의실,월+화+수+목+금+토+일,00:00,00:00,00:00,00:00,Y,1,20000,1,10000,60,129,책상+의자,전화,,서울특별시 금천구 시흥대로 73길 70,,서울특별시 금천구청,교육지원과,02-2627-2842,https://www.geumcheon.go.kr/edu/index.do,37.45706565,126.8960369,2022-09-08
