개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
필동 우리동네관리사무소 1층,필동 우리동네관리사무소,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,10,26.75,빔프로젝터+책상+의자+냉난방시설+도서,전화+방문,,서울특별시 중구 퇴계로36길 41,,서울특별시 중구 필동,필동주민센터,02-3396-6592,http://www.junggu.seoul.kr/dong/pil/main.do,37.56037032,126.995599,2022-05-30
장충동 주민센터 커뮤니티공간(2층),장충동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,10,55,커피머신+도서(300여권)+보드게임+정수기,전화+방문,,서울특별시 중구 장충단로8길 22,,서울특별시 중구 장충동,장충동주민센터,02-3396-8504,http://www.junggu.seoul.kr/dong/jangchung/main.do,37.5619082,127.0078413,2022-05-30
장충동 주민센터 강당(5층),장충동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,20,75,대형 벽거울+탁구대+음향기기(노래반주 가능)+빔프로젝터 및 스크린+정수기,전화+방문,,서울특별시 중구 장충단로8길 22,,서울특별시 중구 장충동,장충동주민센터,02-3396-8504,http://www.junggu.seoul.kr/dong/jangchung/main.do,37.5619082,127.0078413,2022-05-30
광희동 주민센터 광희마루(2층),광희동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,15,78,책상+의자+냉난방설비,온라인+전화+방문,,서울특별시 중구 퇴계로 303-9,,서울특별시 중구 광희동,광희동주민센터,02-3396-6654,http://www.junggu.seoul.kr/dong/gwanghui/main.do,37.564461,127.005039,2022-05-30
광희동 주민센터 강당(5층),광희동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,30,156,빔프로젝터+음향장비+회의용테이블+의자+사회대+화이트보드+탁구대+보드게임+냉난방설비,온라인+전화+방문,,서울특별시 중구 퇴계로 303-9,,서울특별시 중구 광희동,광희동주민센터,02-3396-6654,http://www.junggu.seoul.kr/dong/gwanghui/main.do,37.564461,127.005039,2022-05-30
을지로동 주민센터 을지다움(2층),을지로동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,40,143.06,책상+의자+장기+바둑+보드게임+셀프포토스튜디오+냉난방시설+카페운영,온라인+전화+방문,,서울특별시 중구 충무로9길 19,,서울특별시 중구 을지로동,을지로동주민센터,02-3396-6695,http://www.junggu.seoul.kr/dong/euljiro/main.do,37.566697,126.991352,2022-05-30
을지로동 주민센터 회의실(2층),을지로동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,20,68.04,책상+의자+빔프로젝트+화이트보드+노트북+사회대+냉난방시설,온라인+전화+방문,,서울특별시 중구 충무로9길 19,,서울특별시 중구 을지로동,을지로동주민센터,02-3396-6695,http://www.junggu.seoul.kr/dong/euljiro/main.do,37.566697,126.991352,2022-05-30
을지로동 주민센터 프로그램실1(3층),을지로동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,12,39,책상+의자+책+책장+칠판+냉난방시설,온라인+전화+방문,,서울특별시 중구 충무로9길 19,,서울특별시 중구 을지로동,을지로동주민센터,02-3396-6695,http://www.junggu.seoul.kr/dong/euljiro/main.do,37.566697,126.991352,2022-05-30
을지로동 주민센터 대강당(4층),을지로동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,100,201.13,책상+의자+빔프로젝트+음향시설+사회대+보면대+냉난방시설+전면거울+탁구대+포켓볼대+골프스윙기+폼롤러+요가매트+줄넘기+훌라우프,온라인+전화+방문,,서울특별시 중구 충무로9길 19,,서울특별시 중구 을지로동,을지로동주민센터,02-3396-6695,http://www.junggu.seoul.kr/dong/euljiro/main.do,37.566697,126.991352,2022-05-30
신당동 주민센터 배움누리2(5층)*소강당,신당동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,50,128,빔프로젝터,전화+방문,,서울특별시 중구 다산로33가길 3,,서울특별시 중구 신당동,신당동주민센터,02-3396-8443,http://www.junggu.seoul.kr/dong/sindang/main.do,37.56268964,127.0139655,2022-05-30
신당동 작은도서관(우동소),신당동 작은도서관(우동소),강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,15,168.32,빔프로젝터,전화+방문,,서울특별시 중구 다산로29길 10,,서울특별시 중구 신당동,신당동주민센터,02-2254-1212,http://www.junggu.seoul.kr/dong/sindang/main.do,37.56109241,127.013533,2022-05-30
다산동 주민센터 다산마루(2층),다산동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,24,67.81,빔프로젝터+HDMI케이블+책상+의자+화이트보드+냉난방설비,전화,,서울특별시 중구 동호로15길 50,,서울특별시 중구 다산동,다산동주민센터,02-3396-6748,http://www.junggu.seoul.kr/dong/dasan/main.do,37.554332,127.008293,2022-05-30
다산동 주민센터 카페마루(2층),다산동 주민센터,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,72.43,커피머신+안마기기+책상+의자+냉난방설비,전화,,서울특별시 중구 동호로15길 50,,서울특별시 중구 다산동,다산동주민센터,02-3396-6748,http://www.junggu.seoul.kr/dong/dasan/main.do,37.554332,127.008293,2022-05-30
다산동 주민센터 대강당(1층),다산동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,0,,전화,,서울특별시 중구 동호로15길 50,,서울특별시 중구 다산동,다산동주민센터,02-3396-6748,http://www.junggu.seoul.kr/dong/dasan/main.do,37.554332,127.008293,2022-05-30
다산동 작은도서관 기타(1층),다산동 작은도서관,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,89.16,,전화+방문,,서울특별시 중구 동호로12길 89,,서울특별시 중구 다산동,다산동주민센터,02-3396-6748,http://www.junggu.seoul.kr/dong/dasan/main.do,37.55923048,127.0120361,2022-05-30
다산동 작은도서관 커뮤니티공간(2층),다산동 작은도서관,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,82.32,,전화+방문,,서울특별시 중구 동호로12길 89,,서울특별시 중구 다산동,다산동주민센터,02-3396-6748,http://www.junggu.seoul.kr/dong/dasan/main.do,37.55923048,127.0120361,2022-05-30
약수동 주민센터 강당(4층),약수동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,50,250.56,빔프로젝터+음향장비+책상+의자+냉난방설비+사회대+전면거울+탈의실+탁구대+보드게임,온라인+전화+방문,,서울특별시 중구 다산로92,,서울특별시 중구 약수동,약수동주민센터,02-3396-8525,http://www.junggu.seoul.kr/dong/yaksoo/main.do,37.552472,127.008994,2022-05-30
약수동 약수터 프로그램실(지하1층),약수동 약수터,강의실,토+일+공휴일,09:00,21:00,00:00,00:00,N,,,,,12,180,빔프로젝터+책상+의자+냉난방설비+사회대,전화+방문,,서울특별시 중구 다산로94,,서울특별시 중구 약수동,약수동주민센터,02-3396-8525,http://www.junggu.seoul.kr/dong/yaksoo/main.do,37.55261553,127.0090894,2022-05-30
약수동 약수터 강의실(지하1층),약수동 약수터,강의실,토+일+공휴일,09:00,21:00,00:00,00:00,N,,,,,24,0,빔프로젝터+책상+의자+냉난방설비+사회대,전화+방문,,서울특별시 중구 다산로94,,서울특별시 중구 약수동,약수동주민센터,02-3396-8525,http://www.junggu.seoul.kr/dong/yaksoo/main.do,37.55261553,127.0090894,2022-05-30
약수동 약수터 카페(지하1층),약수동 약수터,기타,토+일+공휴일,09:00,21:00,00:00,00:00,N,,,,,0,0,,전화+방문,,서울특별시 중구 다산로94,,서울특별시 중구 약수동,약수동주민센터,02-3396-8525,http://www.junggu.seoul.kr/dong/yaksoo/main.do,37.55261553,127.0090894,2022-05-30
약수동 작은도서관 (청소년센터 1층),약수동 작은도서관,기타,공휴일+둘째 주 일,09:00,21:00,10:00,18:00,N,,,,,8,159,책상+의자+냉난방설비,전화+방문,,서울특별시 중구 동호로5길19,,서울특별시 중구 약수동,약수동주민센터,02-3396-8525,http://www.junggu.seoul.kr/dong/yaksoo/main.do,37.55185549,127.0125673,2022-05-30
청구동 문화마당 강당(3층),청구동 문화마당,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,20,166.88,빔프로젝터+음향장비+테이블+의자+냉난방설비+사회대+전면거울+농구대+미니축구대,전화,,서울특별시 중구 다산로24가길 23,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.5563888,127.0159817,2022-05-30
청구동 문화마당 뒷마당(캠핑/플레이존),청구동 문화마당,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,5,0,트램펄린,전화,,서울특별시 중구 다산로24가길 23,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.5563888,127.0159817,2022-05-30
청구동 문화마당 작은도서관(1층),청구동 문화마당,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,191,,전화,,서울특별시 중구 다산로24가길 23,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.5563888,127.0159817,2022-05-30
청구동 주민센터 커뮤니티공간(2층) *소회의실,청구동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,8,45,테이블+의자,전화,,서울특별시 중구 청구로3길 55,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.55706761,127.014617,2022-05-30
청구동 주민센터 패밀리카페(3층),청구동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,20,111.03,빔프로젝터+음향장비+테이블+의자+냉난방설비+사회대+전면거울+미니당구대+보드게임+다트게임+만화책,전화,,서울특별시 중구 청구로3길 55,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.55706761,127.014617,2022-05-30
청구동 우리동네관리사무소 - 봉제소상공인지원센터(1층),청구동 우리동네관리사무소,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,15,0,빔프로젝터+테이블+의자+냉난방설비+키즈존,전화,,서울특별시 중구 다산로24길 29,,서울특별시 중구 청구동,청구동주민센터,02-3396-6802,http://www.junggu.seoul.kr/dong/cheonggu/main.do,37.55765448,127.014221,2022-05-30
신당5동 주민센터 다목적실(B1),신당5동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,20,114,빔프로젝터+전면거울+냉난방설비+좌식테이블+탁구대+보드게임,온라인+전화+방문,,서울특별시 중구 다산로44길 85,,서울특별시 중구 신당5동,신당5동주민센터,02-3396-6834,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.565128,127.021868,2022-05-30
신당5동 주민센터 강당(3층),신당5동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,40,221,빔프로젝터+음향장비+책상+의자+냉난방설비+사회대,온라인+전화+방문,,서울특별시 중구 다산로44길 85,,서울특별시 중구 신당5동,신당5동주민센터,02-3396-6834,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.565128,127.021868,2022-05-30
신당5동 주민센터 옥상정원,신당5동 주민센터,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,0,,온라인+전화+방문,,서울특별시 중구 다산로44길 85,,서울특별시 중구 신당5동,신당5동주민센터,02-3396-6834,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.565128,127.021868,2022-05-30
신당5동 작은도서관 기타(경로당 2층),신당5동 작은도서관,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,0,,전화+방문,,서울특별시 중구 퇴계로90길 42,,서울특별시 중구 신당5동,신당5동주민센터,02-3396-6834,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.56343658,127.0216355,2022-05-30
신당5동 우리동네관리사무소 사랑방(1층),신당5동 우리동네관리사무소,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,8,40.8,빔프로젝터+스크린,전화+방문,,서울특별시 중구 퇴계로90길 62-1,,서울특별시 중구 신당5동,신당5동주민센터,02-3298-6844,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.56254102,127.0214995,2022-05-30
신당5동 우리동네관리사무소 회의실(2층),신당5동 우리동네관리사무소,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,8,40.8,데스크탑+프린터,전화+방문,,서울특별시 중구 퇴계로90길 62-1,,서울특별시 중구 신당5동,신당5동주민센터,02-3298-6844,http://www.junggu.seoul.kr/dong/sindang5/main.do,37.56254102,127.0214995,2022-05-30
동화동 주민센터 다목적강당(B1),동화동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,40,391,빔프로젝터,방문,,서울특별시 중구 다산로36길 100,,서울특별시 중구 동화동,동화동주민센터,02-3396-8464,http://www.junggu.seoul.kr/dong/donghwa/main.do,37.559982,127.019421,2022-05-30
동화동 주민센터 우리동네관리사무소(1층),동화동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,25,230,빔프로젝터,방문,,서울특별시 중구 다산로36길 100,,서울특별시 중구 동화동,동화동주민센터,02-3396-8464,http://www.junggu.seoul.kr/dong/donghwa/main.do,37.559982,127.019421,2022-05-30
황학동 주민센터 미팅룸(1층),황학동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,10,30,빔프로젝터+스크린+테이블+의자,온라인+전화+방문,,서울특별시 중구 난계로11길 52,,서울특별시 중구 황학동,황학동주민센터,02-3396-6893,http://www.junggu.seoul.kr/dong/hwanghak/main.do,37.56742273,127.0213823,2022-05-30
황학동 주민센터 카페테이블(1층),황학동 주민센터,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,0,,온라인+전화+방문,,서울특별시 중구 난계로11길 52,,서울특별시 중구 황학동,황학동주민센터,02-3396-6893,http://www.junggu.seoul.kr/dong/hwanghak/main.do,37.56742273,127.0213823,2022-05-30
"황학동 주민센터 라운지(1층)(작은도서관,우동소)",황학동 주민센터,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,0,,온라인+전화+방문,,서울특별시 중구 난계로11길 52,,서울특별시 중구 황학동,황학동주민센터,02-3396-6893,http://www.junggu.seoul.kr/dong/hwanghak/main.do,37.56742273,127.0213823,2022-05-30
황학동 주민센터 강당(4층),황학동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,0,386,,자유이용,,서울특별시 중구 난계로11길 52,,서울특별시 중구 황학동,황학동주민센터,02-3396-6893,http://www.junggu.seoul.kr/dong/hwanghak/main.do,37.56742273,127.0213823,2022-05-30
중림동 주민센터 대강당(B1),중림동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,80,151.34,빔프로젝터+방송실+창고+책상+의자+엠프+스크린+사회대+정수기+화이트보드+마이크,전화+방문,,서울특별시 중구 만리재로175,,서울특별시 중구 중림동,중림동주민센터,02-3396-8476,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.554753,126.964636,2022-05-30
중림동 주민센터 다목적실(1층),중림동 주민센터,강당,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,50,122.32,빔프로젝터+스크린+앰프+사회대+마이크+책상+의자+붙박이장,전화+방문,,서울특별시 중구 만리재로175,,서울특별시 중구 중림동,중림동주민센터,02-3396-8476,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.554753,126.964636,2022-05-30
중림동 주민센터 쉼터올래(1층),중림동 주민센터,기타,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,30,103.75,테이블+의자+냉장고+커피머신+얼음제조기+오븐,자유이용,,서울특별시 중구 만리재로175,,서울특별시 중구 중림동,중림동주민센터,02-3396-8476,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.554753,126.964636,2022-05-30
중림동 주민센터 회의실(3층),중림동 주민센터,강의실,1월 1일+설 연휴+추석 연휴,09:00,21:00,10:00,18:00,N,,,,,16,48.64,책상+의자+화이트보드+캐비닛,전화+방문,,서울특별시 중구 만리재로175,,서울특별시 중구 중림동,중림동주민센터,02-3396-8476,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.554753,126.964636,2022-05-30
중림동 우리동네관리사무소 회의실(1층),중림동 우리동네관리사무소,강의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,8,66,책상+의자+빔프로젝터+무선마이크,전화,,서울특별시 중구 서소문로6길 16,,서울특별시 중구 중림동,중림동주민센터,02-3396-6927,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.55943026,126.9662595,2022-05-30
중림동 커뮤니티공간 커뮤니티공간(1층),중림동 커뮤니티공간,기타,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,16,49.5,책상+의자+음향장비+커피머신,자유이용,,서울특별시 중구 서소문로6길 16,,서울특별시 중구 중림동,중림동주민센터,02-3396-6927,http://www.junggu.seoul.kr/dong/jungnim/main.do,37.55943026,126.9662595,2022-05-30
남산타운문화체육센터 다목적체육실(5층),남산타운문화체육센터,체육관,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,20,56,회의용테이블(15개)+의자(20개),온라인+전화+방문,,서울특별시 중구 다산로 32,,서울특별시 중구시설관리공단,동정부과,02-2280-8483,https://www.e-junggu.or.kr/,37.54716677,127.0056772,2022-05-30
남산타운문화체육센터 제1강의실(3층),남산타운문화체육센터,강의실,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,30,231,음향장비+냉난방설비+전면거울+탈의실+탁구대,온라인+전화+방문,,서울특별시 중구 다산로 32,,서울특별시 중구시설관리공단,동정부과,02-2280-8483,https://www.e-junggu.or.kr/,37.54716677,127.0056772,2022-05-30
무학봉체육관 다목적체육관,무학봉체육관,체육관,둘째 주 일+넷째 주 일+명절연휴,06:00,22:00,06:00,21:00,Y,1,0,1,0,70,591.32,배드민턴+농구+샤워실,온라인+전화+방문,,서울특별시 중구 난계로6길 8,,서울특별시 중구시설관리공단,동정부과,02-2280-8426,https://www.e-junggu.or.kr/,37.5622538,127.0245573,2022-05-30
손기정문화체육센터 생활체육교실1(1층),손기정문화체육센터,체육관,일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,18,113,음향장비+냉낭방설비+전면거울+매트 등,온라인+전화+방문,,서울특별시 중구 손기정로 101,,서울특별시 중구시설관리공단,동정부과,02-2280-8460,https://www.e-junggu.or.kr/,37.5554795,126.9648157,2022-05-30
손기정문화체육센터 생활체육교실2(2층),손기정문화체육센터,체육관,일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,16,130,음향장비+냉낭방설비+전면거울+매트+탁구대+검도장비 등,온라인+전화+방문,,서울특별시 중구 손기정로 101,,서울특별시 중구시설관리공단,동정부과,02-2280-8460,https://www.e-junggu.or.kr/,37.5554795,126.9648157,2022-05-30
손기정축구장(실외),손기정축구장(실외),체육관,1월 1일+설 연휴+추석 연휴,07:00,18:00,07:00,18:00,Y,1,0,1,0,33,3456,축구골대,온라인+전화+방문,,서울특별시 중구 손기정로 101,,서울특별시 중구시설관리공단,동정부과,02-2280-8460,https://www.e-junggu.or.kr/,37.5554795,126.9648157,2022-05-30
손기정테니스장(실외),손기정테니스장(실외),체육관,1월 1일+설 연휴+추석 연휴,06:00,22:00,06:00,20:00,Y,1,0,1,0,12,1293,테니스 라켓,온라인+전화+방문,,서울특별시 중구 손기정로 101,,서울특별시 중구시설관리공단,동정부과,02-2280-8460,https://www.e-junggu.or.kr/,37.5554795,126.9648157,2022-05-30
충무스포츠센터 다목적체육관1(지하1층),충무스포츠센터,체육관,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,40,210,음향장비+3면 거울,온라인+전화+방문,,서울특별시 중구 퇴계로387,,서울특별시 중구시설관리공단,동정부과,02-2280-8405,https://www.e-junggu.or.kr/,37.5659404,127.0147916,2022-05-30
충무스포츠센터 다목적체육관2(지하1층),충무스포츠센터,체육관,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,35,182,3면 거울,온라인+전화+방문,,서울특별시 중구 퇴계로387,,서울특별시 중구시설관리공단,동정부과,02-2280-8405,https://www.e-junggu.or.kr/,37.5659404,127.0147916,2022-05-30
충무스포츠센터 다목적체육관3(지하2층),충무스포츠센터,체육관,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,09:00,18:00,Y,1,0,1,0,45,280,음향장비+3면 거울,온라인+전화+방문,,서울특별시 중구 퇴계로387,,서울특별시 중구시설관리공단,동정부과,02-2280-8405,https://www.e-junggu.or.kr/,37.5659404,127.0147916,2022-05-30
회현체육센터 다목적실(2층),회현체육센터,체육관,둘째 주 일+넷째 주 일+공휴일,06:00,22:00,06:00,20:00,Y,1,0,1,0,33,912.48,스피닝 자전거+요가매트+탁구대+의자+음향장비+스테퍼 등,온라인+전화+방문,,서울특별시 중구 퇴계로12길 78,,서울특별시 중구시설관리공단,동정부과,02-2280-8433,https://www.e-junggu.or.kr/,37.556001,126.981623,2022-05-30
훈련원공원종합체육관 다목적체육관(1층),훈련원공원종합체육관,체육관,둘째 주 월+넷째 주 월+명절연휴,06:00,22:00,06:00,22:00,Y,1,0,1,0,65,520,음향장비+냉난방설비+사회대+전면거울+탁구대,온라인+전화+방문,,서울특별시 중구 을지로 227,,서울특별시 중구시설관리공단,동정부과,02-2280-8399,https://www.e-junggu.or.kr/,37.5669288,127.0043873,2022-05-30
신당누리센터 하늘누리(7층),신당누리센터,기타,공휴일,09:00,21:00,10:00,18:00,N,,,,,0,172.68,,전화+방문,,서울특별시 중구 다산로33가길 3,,서울특별시 중구 동정부과,동정부과,02-3396-4565,https://www.junggu.seoul.kr/content.do?cmsid=15068,37.56268964,127.0139655,2022-05-30
중구문화원 기타(1층),중구문화원,기타,연중무휴,09:00,21:00,10:00,18:00,Y,36,150000,1,0,30,179,기타+회의실+피아노+조명+음향+영사기+작품걸이+냉난방,전화+방문,,서울특별시 중구 청계천로 86,,서울특별시 중구문화원,문화관광과,02-3396-4605,http://www.junggucc.or.kr/,37.567519,126.9865268,2022-05-30
