"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"금호4가동 주민센터 작은도서관",금호4가동 주민센터,기타,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,10,60,,전화 사전확인 후 예약,,서울특별시 성동구 독서당로46길 26(금호동4가),,서울특별시 성동구청,금호4가동 주민센터,02-2286-7383,http://yeyak.seoul.go.kr,37.547181,127.022352,2022-11-23
"마장동 주민센터 작은도서관",마장동주민센터,다목적실,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,52,,인터넷 예약,,서울특별시 성동구 마장로42길 11(마장동),,서울특별시 성동구청,마장동주민센터,02-2286-7254,http://yeyak.seoul.go.kr,37.5663196905,127.0454073343,2022-11-23
"마장동 주민센터 3층 수수공방",마장동주민센터,기타,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,26,,인터넷 예약,,서울특별시 성동구 마장로42길 11(마장동),,서울특별시 성동구청,마장동주민센터,02-2286-7254,http://yeyak.seoul.go.kr,37.5663196905,127.0454073343,2022-11-23
"마장동 주민센터 다목적실",마장동주민센터,다목적실,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,50,123,,인터넷 예약,,서울특별시 성동구 마장로42길 11(마장동),,서울특별시 성동구청,마장동주민센터,02-2286-7254,http://yeyak.seoul.go.kr,37.5663196905,127.0454073343,2022-11-23
"사근동 공공복합청사 다목적실",사근동 주민센터,다목적실,일,10:00,20:00,10:00,17:00,Y,2,20000,1,10000,35,119,,인터넷 예약,,서울특별시 성동구 사근동길 45-8(사근동),,서울특별시 성동구청,사근동 주민센터,02-2286-7271,http://yeyak.seoul.go.kr,37.5612096950,127.045861,2022-11-23
"사근동 공공복합청사 회의실(1층)",사근동 주민센터,회의실,토+일,10:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,57.78,,인터넷 예약,,서울특별시 성동구 사근동길 45-8(사근동),,서울특별시 성동구청,사근동 주민센터,02-2286-7271,http://yeyak.seoul.go.kr,37.5612096950,127.045861,2022-11-23
"사근동 어린이도서관(지하1층)",사근동 주민센터,다목적실,토+일,10:00,13:00,00:00,00:00,Y,2,20000,1,10000,15,31,,인터넷 예약,,서울특별시 성동구 사근동길 45-8(사근동),,서울특별시 성동구청,사근동 주민센터,02-2286-7271,http://yeyak.seoul.go.kr,37.5612096950,127.045861,2022-11-23
"사근동 주민소통방(지하2층)",사근동 주민센터,다목적실,일,10:00,17:00,10:00,13:00,Y,2,20000,1,10000,25,40.4,,인터넷 예약,,서울특별시 성동구 사근동길 45-8(사근동),,서울특별시 성동구청,사근동 주민센터,02-2286-7271,http://yeyak.seoul.go.kr,37.5612096950,127.045861,2022-11-23
"성수1가제1동 주민센터 마을부엌",성수1가제1동 주민센터,기타,토+일,14:00,18:00,00:00,00:00,Y,2,20000,1,10000,15,33.6,,인터넷 예약,,서울특별시 성동구 뚝섬로3길 18(성수동1가),,서울특별시 성동구청,성수1가제1동 주민센터,02-2286-7423,http://yeyak.seoul.go.kr,37.5420323828,127.049688,2022-11-23
"성수1가제1동 주민센터 다목적실",성수1가제1동 주민센터,다목적실,토+일,14:00,21:00,00:00,00:00,Y,2,20000,1,10000,30,172,,인터넷 예약,,서울특별시 성동구 뚝섬로3길 18(성수동1가),,서울특별시 성동구청,성수1가제1동 주민센터,02-2286-7423,http://yeyak.seoul.go.kr,37.5420323828,127.049688,2022-11-23
"성수1가제1동 주민센터 문화교실",성수1가제1동 주민센터,강의실,토+일,13:00,21:00,00:00,00:00,Y,2,20000,1,10000,15,60,,인터넷 예약,,서울특별시 성동구 뚝섬로3길 18(성수동1가),,서울특별시 성동구청,성수1가제1동 주민센터,02-2286-7423,http://yeyak.seoul.go.kr,37.5420323828,127.049688,2022-11-23
"성수2가제1동 주민센터 다목적실",성수2가제1동 주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,50,238,,인터넷 예약,,서울특별시 성동구 뚝섬로 385-19(성수동2가),서울특별시 성동구 성수동2가 333-134,서울특별시 성동구청,성수2가제1동 주민센터,02-2286-7463,http://yeyak.seoul.go.kr,37.539541,127.054022,2022-11-23
"성수2가제3동 주민센터 회의실",성수2가제3동 주민센터,회의실,토,09:00,21:00,10:00,18:00,Y,2,20000,1,10000,10,28,,인터넷+전화+방문,,서울특별시 성동구 광나루로2길 35(성수동2가),서울특별시 성동구 성수동2가 299-240,서울특별시 성동구청,성수2가제3동 주민센터,02-2286-7494,http://yeyak.seoul.go.kr,37.5482232014,127.055246,2022-11-23
"성수2가제3동 주민센터 다목적실",성수2가제3동 주민센터,다목적실,토,09:00,21:00,10:00,18:00,Y,2,20000,1,10000,40,57,,인터넷+전화+방문,,서울특별시 성동구 광나루로2길 35(성수동2가),서울특별시 성동구 성수동2가 299-240,서울특별시 성동구청,성수2가제3동 주민센터,02-2286-7494,http://yeyak.seoul.go.kr,37.5482232014,127.055246,2022-11-23
"성수2가제3동 주민센터 문화교실",성수2가제3동 주민센터,강의실,토,09:00,21:00,10:00,18:00,Y,2,20000,1,10000,20,49,,인터넷+전화+방문,,서울특별시 성동구 광나루로2길 35(성수동2가),서울특별시 성동구 성수동2가 299-240,서울특별시 성동구청,성수2가제3동 주민센터,02-2286-7494,http://yeyak.seoul.go.kr,37.5482232014,127.055246,2022-11-23
"옥수동 공공복합청사 다목적실",옥수동주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,40,149.15,,인터넷 예약,,서울특별시 성동구 독서당로 203(옥수동),,서울특별시 성동구청,옥수동 주민센터,02-2286-7418,http://yeyak.seoul.go.kr,37.564069,127.0555532,2022-11-23
"왕십리도선동 주민센터 나눔방",왕십리도선동 주민센터,회의실,토+일,10:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,40.66,,인터넷 예약,,서울특별시 성동구 마장로 141(상왕십리동),,서울특별시 성동구청,왕십리도선동 주민센터,02-2286-7214,http://yeyak.seoul.go.kr,37.5678747444,127.025527,2022-11-23
"왕십리도선동 주민센터 어울림방",왕십리도선동 주민센터,다목적실,일,09:00,21:00,10:00,18:00,Y,2,20000,1,10000,60,254.03,,인터넷 예약,,서울특별시 성동구 마장로 141(상왕십리동),,서울특별시 성동구청,왕십리도선동 주민센터,02-2286-7214,http://yeyak.seoul.go.kr,37.5678747444,127.025527,2022-11-23
"왕십리도선동 주민센터 회의실",왕십리도선동 주민센터,회의실,일,10:00,18:00,10:00,18:00,Y,2,20000,1,10000,10,24,,인터넷 예약,,서울특별시 성동구 마장로 141(상왕십리동),,서울특별시 성동구청,왕십리도선동 주민센터,02-2286-7214,http://yeyak.seoul.go.kr,37.5678747444,127.025527,2022-11-23
"왕십리도선동 주민센터 새마을희망문고",왕십리도선동 주민센터,회의실,토+일,10:00,18:00,00:00,00:00,Y,2,20000,1,10000,30,66,,인터넷 예약,,서울특별시 성동구 마장로 141(상왕십리동),,서울특별시 성동구청,왕십리도선동 주민센터,02-2286-7214,http://yeyak.seoul.go.kr,37.5678747444,127.025527,2022-11-23
"왕십리제2동주민센터 다목적실",왕십리제2동 주민센터,다목적실,연중무휴,13:00,22:00,10:00,18:00,Y,2,20000,1,10000,30,105,,인터넷 예약,,서울특별시 성동구 무학봉길 69(하왕십리동),,서울특별시 성동구청,왕십리제2동 주민센터,02-2286-7223,http://yeyak.seoul.go.kr,37.561083,127.030514,2022-11-23
"왕십리제2동주민센터 어린이쉼터",왕십리제2동 주민센터,기타,연중무휴,15:00,19:00,15:00,19:00,Y,2,20000,1,10000,12,36.3,,인터넷 예약,,서울특별시 성동구 무학봉길 69(하왕십리동),,서울특별시 성동구청,왕십리제2동 주민센터,02-2286-7223,http://yeyak.seoul.go.kr,37.561083,127.030514,2022-11-23
"용답동 주민센터 회의실",용답동 주민센터,회의실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,20,50,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2022-11-23
"용답동 주민센터 다목적실",용답동 주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,50,100,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2022-11-23
"용답동 주민센터 작은도서관",용답동 주민센터,기타,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,30,57,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2022-11-23
"용답동 토속공원 주민활력소",용답동 주민센터,기타,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,15,87,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2022-11-23
"응봉동 주민센터 다목적실",응봉동 주민센터,다목적실,연중무휴,16:00,18:00,09:00,13:00,Y,2,20000,1,10000,50,138,,인터넷 예약,,서울특별시 성동구 독서당로 424(응봉동),서울특별시 성동구 응봉동 101,서울특별시 성동구청,응봉동 주민센터,02-2286-7335,http://yeyak.seoul.go.kr,37.5531392287,127.0334024257,2022-11-23
"응봉동 주민센터 소회의실",응봉동 주민센터,회의실,연중무휴,13:00,20:00,09:00,13:00,Y,2,20000,1,10000,18,22,,인터넷 예약,,서울특별시 성동구 독서당로 424(응봉동),서울특별시 성동구 응봉동 101,서울특별시 성동구청,응봉동 주민센터,02-2286-7335,http://yeyak.seoul.go.kr,37.5531392287,127.0334024257,2022-11-23
"행당제1동 주민센터 공부방",행당제1동 주민센터,강의실,토+일,10:00,21:00,00:00,00:00,Y,2,20000,1,10000,12,20,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.5585097159,127.0361515394,2022-11-23
"행당제1동 주민센터 다목적실",행당제1동 주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,40,127,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.5585097159,127.0361515394,2022-11-23
"행당제1동 주민센터 살구나무방",행당제1동 주민센터,다목적실,토+일,10:00,20:00,00:00,00:00,Y,2,20000,1,10000,20,65,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.5585097159,127.0361515394,2022-11-23
"행당제2동 주민센터 강의실",행당제2동 주민센터,강의실,"토, 일",09:00,21:00,00:00,00:00,Y,2,20000,1,10000,20,46.2,,인터넷 예약,,서울특별시 성동구 행당로9길 9(행당동),서울특별시 성동구 행당동 347-1,서울특별시 성동구청,행당제2동 주민센터,02-2286-7303,http://yeyak.seoul.go.kr,37.5582210310,127.029349,2022-11-23
"행당제2동 주민센터 공유공간",행당제2동 주민센터,다목적실,"토, 일",09:00,21:00,00:00,00:00,Y,2,20000,1,10000,20,50,,인터넷 예약,,서울특별시 성동구 행당로9길 9(행당동),서울특별시 성동구 행당동 347-1,서울특별시 성동구청,행당제2동 주민센터,02-2286-7303,http://yeyak.seoul.go.kr,37.5582210310,127.029349,2022-11-23
"행당제2동 주민센터 다목적방",행당제2동 주민센터,다목적실,일,06:50,21:00,09:00,13:00,Y,2,20000,1,10000,30,208,,인터넷 예약,,서울특별시 성동구 행당로9길 9(행당동),서울특별시 성동구 행당동 347-1,서울특별시 성동구청,행당제2동 주민센터,02-2286-7303,http://yeyak.seoul.go.kr,37.5582210310,127.029349,2022-11-23
"송정동자치회관 다목적실",송정동 자치회관,다목적실,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,80,,전화 사전확인 후 인터넷예약,,"서울특별시 성동구 송정14길 19, 2층",서울특별시 성동구 송정동 73-1010,서울특별시 성동구청,송정동주민센터,02-2286-7516,http://yeyak.seoul.go.kr,37.5510110,127.068546,2022-11-23
"송정동자치회관 회의실",송정동 자치회관,회의실,토+일,09:00,18:00,00:00,00:00,Y,2,20000,1,10000,20,50,,전화 사전확인 후 인터넷예약,,"서울특별시 성동구 송정14길 19, 3층",서울특별시 성동구 송정동 73-1010,서울특별시 성동구청,송정동주민센터,02-2286-7516,http://yeyak.seoul.go.kr,37.5510110,127.068546,2022-11-23
