"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"상계9동주민센터 다목적방(3층)",상계9동주민센터,다목적실,월+화+수+일,18:00,21:00,12:00,18:00,N,,,,,20,95,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 한글비석로 487,,서울특별시 노원구청,상계9동주민센터,02-2116-2913,http://yeyak.seoul.go.kr/,37.6645207930,127.063803,2022-08-17
"상계9동주민센터 지하탁구장(지하1층)",상계9동주민센터,기타,월+일,17:00,21:00,09:00,12:00,N,,,,,20,75.24,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 한글비석로 487,,서울특별시 노원구청,상계9동주민센터,02-2116-2913,http://yeyak.seoul.go.kr/,37.6645207930,127.063803,2022-08-17
"상계9동주민센터 다용도방(2층)",상계9동주민센터,다목적실,목+일,18:00,21:00,09:00,18:00,N,,,,,25,67,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 한글비석로 487,,서울특별시 노원구청,상계9동주민센터,02-2116-2913,http://yeyak.seoul.go.kr/,37.6645207930,127.063803,2022-08-17
"상계10동주민센터 다목적방(지하)",상계10동주민센터,다목적실,월+화+수+목+금+토,00:00,00:00,09:00,18:00,N,,,,,40,78.8,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 530,,서울특별시 노원구청,상계10동주민센터,02-2116-2943,http://yeyak.seoul.go.kr/,37.661247,127.060242,2022-08-17
"상계10동주민센터 다용도방(지하)",상계10동주민센터,강의실,월+화+토,18:00,21:00,09:00,18:00,N,,,,,25,46.2,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 530,,서울특별시 노원구청,상계10동주민센터,02-2116-2943,http://yeyak.seoul.go.kr/,37.661247,127.060242,2022-08-17
"노원구청사(신관) 소강당(6층)",노원구청사(신관),강당,연중무휴,09:00,22:00,10:00,19:00,Y,3,100000,3,100000,184,208,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노해로 437 노원구청 6층,,서울특별시 노원구청,행정지원과,02-2116-3080,http://yeyak.seoul.go.kr/,37.654078,127.056605,2022-08-17
"노원구청사 대강당",노원구청사,강당,연중무휴,09:00,22:00,10:00,19:00,Y,3,180000,3,180000,300,600,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노해로 437 노원구청 2층,,서울특별시 노원구청,행정지원과,02-2116-3080,http://yeyak.seoul.go.kr/,37.654078,127.056605,2022-08-17
"노원구민의전당 대강당(1층)",노원구민의전당,강당,일,09:00,21:00,09:00,18:00,Y,1,88000,1,88000,748,745.2,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1229,,서울특별시 노원구청,노원구서비스공단,02-2289-6841,http://yeyak.seoul.go.kr/,37.6389605005,127.0663451421,2022-08-17
"노원구민의전당 레크레이션실(1층)",노원구민의전당,다목적실,월+화+수+목+금+일,00:00,00:00,09:00,18:00,Y,1,22000,1,22000,100,205.8,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1229,,서울특별시 노원구청,노원구서비스공단,02-2289-6841,http://yeyak.seoul.go.kr/,37.6389605005,127.0663451421,2022-08-17
"노원구민의전당 지하강의실(지하1층)",노원구민의전당,강의실,일,09:00,21:00,09:00,18:00,Y,1,11000,1,11000,60,89.28,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1229,,서울특별시 노원구청,노원구서비스공단,02-2289-6841,http://yeyak.seoul.go.kr/,37.6389605005,127.0663451421,2022-08-17
"노원평생교육원 강당(2층)",노원평생교육원,강당,일,09:00,21:00,09:00,17:00,Y,1,30000,1,30000,100,142.2,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2022-08-17
"노원평생교육원 강의실(4층)",노원평생교육원,강의실,일,09:00,21:00,09:00,17:00,Y,1,10000,1,10000,20,92.1,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2022-08-17
"노원평생교육원 동아리방(7층)",노원평생교육원,다목적실,일,09:00,21:00,09:00,17:00,Y,1,5000,1,5000,20,41.3,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2022-08-17
"노원평생교육원 밴드연습실(지하2층)",노원평생교육원,다목적실,일,09:00,21:00,09:00,17:00,Y,1,5000,1,5000,20,65.5,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2022-08-17
"월계1동주민센터 다용도방(3층)",월계1동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,20,56.4,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계1동주민센터,02-2116-2403,http://yeyak.seoul.go.kr/,37.619953,127.062863,2022-08-17
"월계1동주민센터 다목적실(3층)",월계1동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,60,171,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계1동주민센터,02-2116-2403,http://yeyak.seoul.go.kr/,37.619953,127.062863,2022-08-17
"월계1동주민센터 강의실(2층)",월계1동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,25,118,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계1동주민센터,02-2116-2403,http://yeyak.seoul.go.kr/,37.619953,127.062863,2022-08-17
"월계2동주민센터 다용도방(3층)",월계2동주민센터,강의실,일,09:00,21:00,09:00,18:00,N,,,,,40,82,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 초안산로5길 28,,서울특별시 노원구청,월계2동주민센터,02-2116-2435,http://yeyak.seoul.go.kr/,37.6325096939,127.050764,2022-08-17
"월계2동주민센터 다목적방(3층)",월계2동주민센터,다목적실,일,09:00,21:00,09:00,18:00,N,,,,,60,229,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 초안산로5길 28,,서울특별시 노원구청,월계2동주민센터,02-2116-2435,http://yeyak.seoul.go.kr/,37.6325096939,127.050764,2022-08-17
"월계3동주민센터 다용도방(2층)",월계3동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,20,42,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계3동주민센터,02-2116-2463,http://yeyak.seoul.go.kr/,37.6199918622,127.0628832550,2022-08-17
"월계3동주민센터 다목적실(3층)",월계3동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,40,57,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계3동주민센터,02-2116-2463,http://yeyak.seoul.go.kr/,37.6199918622,127.0628832550,2022-08-17
"월계3동주민센터 다용도방(3층)",월계3동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,20,45,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계3동주민센터,02-2116-2463,http://yeyak.seoul.go.kr/,37.6199918622,127.0628832550,2022-08-17
"공릉1동주민센터 공릉행복문화창작소 두드림",공릉1동주민센터,다목적실,일,10:00,20:00,10:00,17:00,N,,,,,100,158,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로186길 3-24,,서울특별시 노원구청,공릉1동주민센터,02-2116-2493,http://yeyak.seoul.go.kr/,37.624758,127.0737504555,2022-08-17
"공릉2동주민센터 시네마실(지하)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,50,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2022-08-17
"공릉2동주민센터 주민사랑방(2층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,30,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2022-08-17
"공릉2동주민센터 다목적방(3층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,150,301.31,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2022-08-17
"공릉2동주민센터 다용도실(1층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,20,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2022-08-17
"하계1동주민센터 다용도방(지하1층)",하계1동주민센터,다목적실,월+화+수+목+금+토,09:00,21:00,09:00,18:00,N,,,,,15,36.4,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,,서울특별시 노원구청,하계1동주민센터,02-2116-2563,http://yeyak.seoul.go.kr/,37.640523,127.072542,2022-08-17
"하계1동주민센터 다목적실(2층)",하계1동주민센터,다목적실,월+화+수+목+금+토,09:00,21:00,09:00,18:00,N,,,,,30,121.4,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,,서울특별시 노원구청,하계1동주민센터,02-2116-2563,http://yeyak.seoul.go.kr/,37.640523,127.072542,2022-08-17
"하계2동주민센터 다목적교실(2층)",하계2동주민센터,다목적실,일,09:00,20:00,09:00,18:00,N,,,,,20,60,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 공릉로55길 88,,서울특별시 노원구청,하계2동주민센터,02-2116-2592,http://yeyak.seoul.go.kr/,37.632006,127.067938,2022-08-17
"하계2동주민센터 다목적실(2층)",하계2동주민센터,다목적실,일,18:00,20:00,09:00,18:00,N,,,,,25,80,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 공릉로55길 88,,서울특별시 노원구청,하계2동주민센터,02-2116-2592,http://yeyak.seoul.go.kr/,37.632006,127.067938,2022-08-17
"중계2,3동주민센터 다목적실(2층)","중계2,3동주민센터",다목적실,일,09:00,21:00,09:00,18:00,N,,,,,30,100,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로17길56,,서울특별시 노원구청,"중계2,3동주민센터",02-2116-2678,http://yeyak.seoul.go.kr/,37.6421297887,127.068715,2022-08-17
"중계2,3동주민센터 회의실(2층)","중계2,3동주민센터",회의실,일,09:00,21:00,09:00,18:00,N,,,,,80,300,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로17길56,,서울특별시 노원구청,"중계2,3동주민센터",02-2116-2678,http://yeyak.seoul.go.kr/,37.6421297887,127.068715,2022-08-17
"중계4동주민센터 다목적실(2층)",중계4동주민센터,다목적실,연중무휴,09:00,19:00,09:00,18:00,N,,,,,150,149,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 덕릉로82길 50,,서울특별시 노원구청,중계4동주민센터,02-2116-2714,http://yeyak.seoul.go.kr/,37.658728,127.077958,2022-08-17
"중계4동주민센터 북카페(3층)",중계4동주민센터,다목적실,연중무휴,09:00,18:00,10:00,13:00,N,,,,,10,35,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 덕릉로82길 50,,서울특별시 노원구청,중계4동주민센터,02-2116-2714,http://yeyak.seoul.go.kr/,37.658728,127.077958,2022-08-17
"상계1동주민센터 강의실(4층)",상계1동주민센터,다목적실,토+일,18:00,20:00,00:00,00:00,N,,,,,50,271.79,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1697,,서울특별시 노원구청,상계1동 주민센터,02-2116-2747,http://yeyak.seoul.go.kr/,37.6799298430,127.054976,2022-08-17
"상계1동주민센터 다목적실(5층)",상계1동주민센터,다목적실,토+일,16:00,18:00,00:00,00:00,N,,,,,50,277.44,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1697,,서울특별시 노원구청,상계1동주민센터,02-2116-2747,http://yeyak.seoul.go.kr/,37.6799298430,127.054976,2022-08-17
