"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"보광동주민센터",탁구장,기타,"토, 일, 공휴일",14:00,23:00,10:00,18:00,N,1,0,1,0,30,264,,인터넷+전화+방문,,서울특별시 용산구 장문로 95,,보광동주민센터,행정민원팀,02-2199-8706,http://yeyak.seoul.go.kr,37.526301,127.000181,2021-09-15
"후암동주민센터",3층대강당,강당,"토, 일, 공휴일",18:00,21:00,10:00,18:00,Y,1,30000,1,15000,60,219,,인터넷+전화+방문,,서울특별시 용산구 후암로 32-6,,후암동주민센터,행정민원팀,02-2199-8406,http://yeyak.seoul.go.kr,37.54869785,126.9781505,2021-09-15
"후암동주민센터",2층문화교실,다목적실,"토, 일, 공휴일",09:00,21:00,10:00,18:00,Y,1,15000,1,7500,24,96,,인터넷+전화+방문,,서울특별시 용산구 후암로 32-6,,후암동주민센터,행정민원팀,02-2199-8406,http://yeyak.seoul.go.kr,37.54869785,126.9781505,2021-09-15
"후암동주민센터",지하 소회의실,회의실,"토, 일, 공휴일",09:00,21:00,10:00,18:00,Y,1,10000,1,5000,20,49,,인터넷+전화+방문,,서울특별시 용산구 후암로 32-6,,후암동주민센터,행정민원팀,02-2199-8406,http://yeyak.seoul.go.kr,37.54869785,126.9781505,2021-09-15
"용산2가동주민센터",3층 대강당,강당,"토, 일, 공휴일",09:00,22:00,09:00,11:00,Y,1,30000,1,15000,70,250,,인터넷+전화+방문,,서울특별시 용산구 신흥로90,,용산2가동주민센터,행정민원팀,02-2199-8320,http://yeyak.seoul.go.kr,37.54607528,126.9855699,2021-09-15
"용산2가동주민센터",3층 회의실,회의실,"토, 일, 공휴일",12:00,19:00,00:00,00:00,Y,1,15000,1,7500,15,87,,인터넷+전화+방문,,서울특별시 용산구 신흥로90,,용산2가동주민센터,행정민원팀,02-2199-8320,http://yeyak.seoul.go.kr,37.54607528,126.9855699,2021-09-15
"청파동주민센터",2층강당,강당,"토, 일, 공휴일",09:00,21:00,00:00,00:00,Y,1,30000,1,15000,250,216,,인터넷+전화+방문,,서울특별시 용산구 청파로49길 6,,청파동주민센터,행정민원팀,02-2199-8466,http://yeyak.seoul.go.kr,37.54547766,126.9698727,2021-09-15
"청파동주민센터",3층다목적실,다목적실,"토, 일, 공휴일",09:00,21:00,00:00,00:00,Y,1,30000,1,15000,250,216,,인터넷+전화+방문,,서울특별시 용산구 청파로49길 6,,청파동주민센터,행정민원팀,02-2199-8466,http://yeyak.seoul.go.kr,37.54547766,126.9698727,2021-09-15
"청파동주민센터",4층문화교실,다목적실,"토, 일, 공휴일",09:00,21:00,00:00,00:00,Y,1,15000,1,7500,20,80,,인터넷+전화+방문,,서울특별시 용산구 청파로49길 6,,청파동주민센터,행정민원팀,02-2199-8466,http://yeyak.seoul.go.kr,37.54547766,126.9698727,2021-09-15
"원효로1동주민센터",2층 회의실,회의실,"토, 일, 공휴일",09:00,21:00,00:00,00:00,Y,1,15000,1,7500,20,61,,인터넷+전화+방문,,서울특별시 용산구 백범로350,,원효로1동주민센터,행정민원팀,02-2199-8486,http://yeyak.seoul.go.kr,37.53724193,126.9676267,2021-09-15
"원효로1동주민센터",4층 강당,강당,"토, 일, 공휴일",20:00,22:00,10:00,18:00,Y,1,30000,1,15000,150,719,,인터넷+전화+방문,,서울특별시 용산구 백범로350,,원효로1동주민센터,행정민원팀,02-2199-8486,http://yeyak.seoul.go.kr,37.53724193,126.9676267,2021-09-15
"원효로1동주민센터",별관 6층 대강당,강당,"토, 일, 공휴일",09:00,18:00,00:00,00:00,Y,1,30000,1,15000,80,306,,인터넷+전화+방문,,서울특별시 용산구 백범로329,,원효로1동주민센터,행정민원팀,02-2199-8486,http://yeyak.seoul.go.kr,37.53890263,126.9650145,2021-09-15
"원효로2동주민센터",2층 회의실,회의실,"토, 일, 공휴일",09:00,21:00,10:00,18:00,Y,1,15000,1,7500,15,60,,인터넷+전화+방문,,서울특별시 용산구 효창원로8길 3,,원효로2동주민센터,행정민원팀,02-2199-8508,http://yeyak.seoul.go.kr,37.53435322,126.9515483,2021-09-15
"원효로2동주민센터",3층 대강당,강당,"토, 일, 공휴일",08:00,17:00,00:00,00:00,Y,1,20000,1,10000,50,140,,인터넷+전화+방문,,서울특별시 용산구 효창원로8길 3,,원효로2동주민센터,행정민원팀,02-2199-8508,http://yeyak.seoul.go.kr,37.53435322,126.9515483,2021-09-15
"효창동주민센터",3층 컴퓨터교실,기타,"토, 일, 공휴일",13:00,21:00,10:00,18:00,Y,1,15000,1,7500,20,60,,인터넷+전화+방문,,서울특별시 용산구 효창원로 161,,효창동주민센터,행정민원팀,02-2199-8528,http://yeyak.seoul.go.kr,37.54250925,126.9618379,2021-09-15
"효창동주민센터",4층다목적실,다목적실,"토, 일, 공휴일",09:00,21:00,10:00,18:00,Y,1,20000,1,10000,50,129,,인터넷+전화+방문,,서울특별시 용산구 효창원로 161,,효창동주민센터,행정민원팀,02-2199-8528,http://yeyak.seoul.go.kr,37.54250925,126.9618379,2021-09-15
"효창동주민센터",4층소강당,강당,"토, 일, 공휴일",09:00,21:00,00:00,00:00,Y,1,30000,1,15000,40,221,,인터넷+전화+방문,,서울특별시 용산구 효창원로 161,,효창동주민센터,행정민원팀,02-2199-8528,http://yeyak.seoul.go.kr,37.54250925,126.9618379,2021-09-15
"효창동주민센터",5층대강당,강당,"토, 일, 공휴일",09:00,18:00,00:00,00:00,Y,1,30000,1,15000,200,351,,인터넷+전화+방문,,서울특별시 용산구 효창원로 161,,효창동주민센터,행정민원팀,02-2199-8528,http://yeyak.seoul.go.kr,37.54250925,126.9618379,2021-09-15
"용문동주민센터",3층 자치회관,강당,"토, 일, 공휴일",18:00,22:00,10:00,18:00,Y,1,30000,1,15000,30,251,,인터넷+전화+방문,,서울특별시 용산구 새창로12길 13,,용문동주민센터,행정민원팀,02-2199-8546,http://yeyak.seoul.go.kr,37.53895425,126.9575829,2021-09-15
"용문동주민센터",4층 대강당,강당,"토, 일, 공휴일",18:00,22:00,10:00,18:00,Y,1,30000,1,15000,100,308,,인터넷+전화+방문,,서울특별시 용산구 새창로12길 13,,용문동주민센터,행정민원팀,02-2199-8546,http://yeyak.seoul.go.kr,37.53895425,126.9575829,2021-09-15
"한강로동주민센터",지하2층 탁구장,강당,"토, 일, 공휴일",09:00,22:00,09:00,17:00,Y,1,20000,1,10000,30,133.8,,인터넷+전화+방문,,서울특별시 용산구 한강대로38길 28,,한강로동주민센터,행정민원팀,02-2199-8564,http://yeyak.seoul.go.kr,37.52814224,126.9692281,2021-09-15
"한강로동주민센터",2층 회의실,회의실,"토, 일, 공휴일",09:00,22:00,09:00,17:00,Y,1,15000,1,7500,24,72,,인터넷+전화+방문,,서울특별시 용산구 한강대로38길 28,,한강로동주민센터,행정민원팀,02-2199-8564,http://yeyak.seoul.go.kr,37.52814224,126.9692281,2021-09-15
"한강로동주민센터",4층 소강당,강당,"토, 일, 공휴일",08:00,21:00,00:00,00:00,Y,1,15000,1,7500,20,55,,인터넷+전화+방문,,서울특별시 용산구 한강대로38길 28,,한강로동주민센터,행정민원팀,02-2199-8564,http://yeyak.seoul.go.kr,37.52814224,126.9692281,2021-09-15
"이촌1동주민센터",2층 슬기실,기타,"토, 일, 공휴일",15:00,17:00,00:00,00:00,Y,1,15000,1,7500,10,57,,인터넷+전화+방문,,서울특별시 용산구 이촌로71길 24,,이촌1동주민센터,행정민원팀,02-2199-8586,http://yeyak.seoul.go.kr,37.52135688,126.9732987,2021-09-15
"이촌2동주민센터",지하1층 다목적실,다목적실,"토, 일, 공휴일",10:00,21:30,00:00,00:00,Y,1,30000,1,15000,30,237,,인터넷+전화+방문,,서울특별시 용산구 이촌로18길 20,,이촌2동주민센터,행정민원팀,02-2199-8606,http://yeyak.seoul.go.kr,37.52628148,126.9546578,2021-09-15
"이촌2동주민센터",2층 북카페,다목적실,"토, 일, 공휴일",09:00,20:00,09:00,17:00,Y,1,0,1,0,10,90,,인터넷+전화+방문,,서울특별시 용산구 이촌로18길 20,,이촌2동주민센터,행정민원팀,02-2199-8606,http://yeyak.seoul.go.kr,37.52628148,126.9546578,2021-09-15
"이촌2동주민센터",지하1층 컴퓨터실,다목적실,"토, 일, 공휴일",09:00,17:00,00:00,00:00,Y,1,10000,1,5000,15,16.6,,인터넷+전화+방문,,서울특별시 용산구 이촌로18길 20,,이촌2동주민센터,행정민원팀,02-2199-8606,http://yeyak.seoul.go.kr,37.52628148,126.9546578,2021-09-15
"이촌2동주민센터",3층 대강당,다목적실,"토, 일, 공휴일",09:00,17:00,00:00,00:00,Y,1,30000,1,15000,100,343,,인터넷+전화+방문,,서울특별시 용산구 이촌로18길 20,,이촌2동주민센터,행정민원팀,02-2199-8606,http://yeyak.seoul.go.kr,37.52628148,126.9546578,2021-09-15
"이태원1동주민센터",2층소회의실,회의실,"토, 일, 공휴일",18:00,19:00,00:00,00:00,Y,1,10000,1,5000,30,45,,인터넷+전화+방문,,서울특별시 용산구 보광로104-6,,이태원1동주민센터,행정민원팀,02-2199-8628,http://yeyak.seoul.go.kr,37.532507,126.9950672,2021-09-15
"이태원1동주민센터",3층다목적실,다목적실,"토, 일, 공휴일",14:00,17:00,00:00,00:00,Y,1,20000,1,10000,70,112,,인터넷+전화+방문,,서울특별시 용산구 보광로104-6,,이태원1동주민센터,행정민원팀,02-2199-8628,http://yeyak.seoul.go.kr,37.532507,126.9950672,2021-09-15
"이태원2동주민센터",2층문화교실,다목적실,"토, 일, 공휴일",08:00,22:00,08:00,18:00,Y,1,15000,1,7500,20,62,,인터넷+전화+방문,,서울특별시 용산구 회나무로13길 58,,이태원2동주민센터,행정민원팀,02-2199-8647,http://yeyak.seoul.go.kr,37.54190232,126.9901964,2021-09-15
"이태원2동주민센터",3층 대강당,강당,"토, 일, 공휴일",21:00,22:00,09:00,21:00,Y,1,30000,1,15000,130,250,,인터넷+전화+방문,,서울특별시 용산구 회나무로13길 58,,이태원2동주민센터,행정민원팀,02-2199-8647,http://yeyak.seoul.go.kr,37.54190232,126.9901964,2021-09-15
