"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"보문동자치회관 4층 강당",보문동자치회관,강당,토+일,09:00,20:00,00:00,00:00,N,,,,,80,233,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 안암로3길 35,서울특별시 성북구 보문동7가 108-1,서울특별시 성북구,보문동주민센터,02-2241-5243,www.sb.go.kr,37.58037354,127.0228035,2022-08-02
"보문동자치회관 3층 강의실",보문동자치회관,강당,토+일,09:00,20:00,00:00,00:00,N,,,,,30,60,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 안암로3길 35,서울특별시 성북구 보문동7가 108-1,서울특별시 성북구,보문동주민센터,02-2241-5243,www.sb.go.kr,37.58037354,127.0228035,2022-08-02
"삼선동자치회관 2층 회의실",삼선동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,50,180,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 보문로 190,서울특별시 성북구 삼선동4가 349-1,서울특별시 성북구,삼선동주민센터,02-2241-5045,www.sb.go.kr,37.59084573,127.0146418,2022-08-02
"삼선동자치회관 3층 다목적실",삼선동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,40,110,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 보문로 190,서울특별시 성북구 삼선동4가 349-1,서울특별시 성북구,삼선동주민센터,02-2241-5045,www.sb.go.kr,37.59084573,127.0146418,2022-08-02
"석관동자치회관 4층 대강당",석관동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,40,140,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 화랑로 296,서울특별시 성북구 석관동 384-3,서울특별시 성북구,석관동주민센터,02-2241-5766,www.sb.go.kr,37.61297096,127.0614241,2022-08-02
"석관동자치회관 2층 다목적회의실",석관동자치회관,회의실,토+일,09:00,21:00,00:00,00:00,N,,,,,30,125,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 화랑로 296,서울특별시 성북구 석관동 384-3,서울특별시 성북구,석관동주민센터,02-2241-5766,www.sb.go.kr,37.61297096,127.0614241,2022-08-02
"성북구 성북동 자치회관 - 5층 대강당",성북동자치회관,강당,토+일,09:00,18:00,00:00,00:00,Y,2,30000,,,100,214,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 성북로 37,서울특별시 성북구 성북동1가 117-1,서울특별시 성북구,성북동주민센터,02-2241-5004,www.sb.go.kr,37.59105175,127.0032478,2022-08-02
"성북구 성북동 자치회관 - 5층 다목적실",성북동자치회관,회의실,토+일,09:00,18:00,00:00,00:00,Y,2,30000,,,30,87,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 성북로 37,서울특별시 성북구 성북동1가 117-1,서울특별시 성북구,성북동주민센터,02-2241-5004,www.sb.go.kr,37.59105175,127.0032478,2022-08-02
"마을회의실",안암동자치회관,강당,토+일,09:00,20:00,00:00,00:00,N,,,,,15,48.5,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 고려대로 16,서울특별시 성북구 안암동2가 140-4,서울특별시 성북구,안암동주민센터,02-2241-5203,www.sb.go.kr,37.58582076,127.0213756,2022-08-02
4층 강의실,안암동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,25,48.5,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 고려대로 16,서울특별시 성북구 안암동2가 140-4,서울특별시 성북구,안암동주민센터,02-2241-5203,www.sb.go.kr,37.58582076,127.0213756,2022-08-02
1층 강의실,안암동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,10,50,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 고려대로 16,서울특별시 성북구 안암동2가 140-4,서울특별시 성북구,안암동주민센터,02-2241-5203,www.sb.go.kr,37.58582076,127.0213756,2022-08-02
"월곡1동자치회관 4층 대강당",월곡1동자치회관,강당,토+일,09:00,21:00,00:00,00:00,Y,2,20000,,,100,291,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 오패산로 96,서울특별시 성북구 하월곡동 225-7,서울특별시 성북구,월곡1동주민센터,02-2241-5592,www.sb.go.kr,37.61053624,127.035762,2022-08-02
"월곡1동자치회관 3층 강의실",월곡1동자치회관,강당,토+일,09:00,21:00,00:00,00:00,Y,2,20000,,,35,71,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 오패산로 96,서울특별시 성북구 하월곡동 225-7,서울특별시 성북구,월곡1동주민센터,02-2241-5592,www.sb.go.kr,37.61053624,127.035762,2022-08-02
"월곡1동자치회관 3층 회의실",월곡1동자치회관,강당,토+일,09:00,21:00,00:00,00:00,Y,2,20000,,,30,108,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 오패산로 96,서울특별시 성북구 하월곡동 225-7,서울특별시 성북구,월곡1동주민센터,02-2241-5592,www.sb.go.kr,37.61053624,127.035762,2022-08-02
"월곡2동자치회관 2층 대강당",월곡2동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,100,150,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 화랑로 152,서울특별시 성북구 상월곡동 97-22,서울특별시 성북구,월곡2동주민센터,02-2241-5636,www.sb.go.kr,37.60577977,127.0478713,2022-08-02
"월곡2동자치회관 3층 소강당",월곡2동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,60,127,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 화랑로 152,서울특별시 성북구 상월곡동 97-22,서울특별시 성북구,월곡2동주민센터,02-2241-5636,www.sb.go.kr,37.60577977,127.0478713,2022-08-02
"장위1동자치회관 2층 강의실",장위1동자치회관,강당,토+일,09:00,19:00,00:00,00:00,N,,,,,40,100,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 장위로 61,서울특별시 성북구 장위동 225-100,서울특별시 성북구,장위1동주민센터,02-2241-5644,www.sb.go.kr,37.61406942,127.0436684,2022-08-02
"장위1동자치회관 3층 대강당",장위1동자치회관,강당,토+일,09:00,19:00,00:00,00:00,N,,,,,100,172,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 장위로 61,서울특별시 성북구 장위동 225-100,서울특별시 성북구,장위1동주민센터,02-2241-5644,www.sb.go.kr,37.61406942,127.0436684,2022-08-02
"장위2동자치회관 3층 강당",장위2동자치회관,강당,토+일,09:00,20:00,00:00,00:00,N,,,,,30,166,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 돌곶이로27길 12,서울특별시 성북구 장위동 69-54,서울특별시 성북구,장위2동주민센터,02-2241-5684,www.sb.go.kr,37.61239016,127.0544978,2022-08-02
"장위3동자치회관 2층 회의실",장위3동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,15,49,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 한천로 657,서울특별시 성북구 장위동 117-5,서울특별시 성북구,장위3동주민센터,02-2241-5723,www.sb.go.kr,37.61655912,127.0566145,2022-08-02
"장위3동자치회관 3층 강당",장위3동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,50,96,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 한천로 657,서울특별시 성북구 장위동 117-5,서울특별시 성북구,장위3동주민센터,02-2241-5723,www.sb.go.kr,37.61655912,127.0566145,2022-08-02
"정릉1동자치회관 2층 문화교실",정릉1동자치회관,회의실,토+일,09:00,21:00,00:00,00:00,N,,,,,20,33,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 정릉로38마길 33,서울특별시 성북구 정릉동 1020,서울특별시 성북구,정릉1동주민센터,02-2241-5307,www.sb.go.kr,37.6014358,127.0166418,2022-08-02
"정릉1동자치회관 4층 문화교실",정릉1동자치회관,회의실,토+일,09:00,21:00,00:00,00:00,N,,,,,20,33,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 정릉로38마길 33,서울특별시 성북구 정릉동 1020,서울특별시 성북구,정릉1동주민센터,02-2241-5307,www.sb.go.kr,37.6014358,127.0166418,2022-08-02
"정릉1동자치회관 3층 대강당",정릉1동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,50,88,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 정릉로38마길 33,서울특별시 성북구 정릉동 1020,서울특별시 성북구,정릉1동주민센터,02-2241-5307,www.sb.go.kr,37.6014358,127.0166418,2022-08-02
"정릉2동자치회관 2층 회의실",정릉2동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,25,56,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 정릉로26길 1,서울특별시 성북구 정릉동 966-125,서울특별시 성북구,정릉2동주민센터,02-2241-5324,www.sb.go.kr,37.60446495,127.0111396,2022-08-02
"정릉2동자치회관 2층 강당",정릉2동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,50,112,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 정릉로26길 1,서울특별시 성북구 정릉동 966-125,서울특별시 성북구,정릉2동주민센터,02-2241-5324,www.sb.go.kr,37.60446495,127.0111396,2022-08-02
"정릉3동자치회관 2층 회의실",정릉3동자치회관,회의실,토+일,09:00,21:00,00:00,00:00,N,,,,,30,60,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 솔샘로1길 6-3,서울특별시 성북구 정릉동 673-3,서울특별시 성북구,정릉3동주민센터,02-2241-5365,www.sb.go.kr,37.60895467,127.0041769,2022-08-02
"정릉3동자치회관 3층 강당",정릉3동자치회관,강당,토+일,09:00,21:00,00:00,00:00,N,,,,,80,100,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 솔샘로1길 6-3,서울특별시 성북구 정릉동 673-3,서울특별시 성북구,정릉3동주민센터,02-2241-5365,www.sb.go.kr,37.60895467,127.0041769,2022-08-02
"정릉4동자치회관 지하1층 프로그램실",정릉4동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,30,84,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 보국문로 106-1,서울특별시 성북구 정릉동 673-3,서울특별시 성북구,정릉4동주민센터,02-2241-5405,www.sb.go.kr,37.61335758,127.0070184,2022-08-02
"정릉4동자치회관 3층 강당",정릉4동자치회관,강당,토+일,09:00,18:00,00:00,00:00,N,,,,,50,100,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 보국문로 106-1,서울특별시 성북구 정릉동 673-3,서울특별시 성북구,정릉4동주민센터,02-2241-5405,www.sb.go.kr,37.61335758,127.0070184,2022-08-02
"종암동자치회관 대강당",종암동자치회관,강당,토+일,09:00,18:00,00:00,00:00,Y,2,30000,,,70,143,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 종암로 98-8,서울특별시 성북구 종암동 16-8,서울특별시 성북구,종암동주민센터,02-2241-5523,www.sb.go.kr,37.599035,127.035222,2022-08-02
"종암동자치회관 중강의실",종암동자치회관,회의실,토+일,09:00,18:00,00:00,00:00,Y,2,30000,,,30,80,실제 개방시간은 프로그램 운영 등에 따라 다를 수 있음,,,서울특별시 성북구 종암로 98-8,서울특별시 성북구 종암동 16-8,서울특별시 성북구,종암동주민센터,02-2241-5523,www.sb.go.kr,37.599035,127.035222,2022-08-02
