"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"양천구 목5동자치회관 목마홀",목5동자치회관,강당,일,18:00,20:00,09:00,13:00,Y,2,6000,,,100,300,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 목동서로 41 (목동),,서울특별시 양천구 목5동 주민센터,목5동 주민센터,02-2620-4026,https://yeyak.seoul.go.kr/web/main.do,37.537184,126.881718,2022-11-19
"양천구 목5동자치회관 취미교실2",목5동자치회관,강의실,토+일,09:00,18:00,00:00,00:00,Y,2,4000,,,20,56,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 목동서로 41 (목동),,서울특별시 양천구 목5동 주민센터,목5동 주민센터,02-2620-4026,https://yeyak.seoul.go.kr/web/main.do,37.537184,126.881718,2022-11-19
"양천구 목5동주민센터 북까페",목5동자치회관,기타,일,09:00,20:00,09:00,17:00,N,,,,,10,30,책상+의자,인터넷+전화+방문,,서울특별시 양천구 목동서로 41 (목동),,서울특별시 양천구 목5동 주민센터,목5동 주민센터,02-2620-4026,https://yeyak.seoul.go.kr/web/main.do,37.537184,126.881718,2022-11-19
"양천구 신월1동자치회관 다목적홀",신월1동자치회관,다목적실,토+일,09:00,20:00,00:00,00:00,Y,2,10000,,,80,165,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 곰달래로1길 38 (신월동),,서울특별시 양천구 신월1동 주민센터,신월1동 주민센터,02-2620-4068,https://yeyak.seoul.go.kr/web/main.do,37.532805,126.831527,2022-11-19
"양천구 신월1동자치회관 2층 강의실",신월1동자치회관,강의실,토+일,09:00,20:00,00:00,00:00,Y,2,4000,,,15,33,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 곰달래로1길 38 (신월동),,서울특별시 양천구 신월1동 주민센터,신월1동 주민센터,02-2620-4068,https://yeyak.seoul.go.kr/web/main.do,37.532805,126.831527,2022-11-19
"양천구 신월2동자치회관 다목적홀",신월2동자치회관,다목적실,일,09:00,20:00,10:00,14:00,Y,2,6000,,,50,144,빔프로젝터+스크린+앰프,인터넷+전화+방문,,서울특별시 양천구 중앙로53길 47(신월동),,서울특별시 양천구 신월2동 주민센터,신월2동 주민센터,02-2620-4079,https://yeyak.seoul.go.kr/web/main.do,37.524973,126.844567,2022-11-19
"양천구 신월2동자치회관 제2강의실",신월2동자치회관,강의실,일,09:00,20:00,10:00,14:00,Y,2,4000,,,30,37,책상+의자+칠판,인터넷+전화+방문,,서울특별시 양천구 중앙로53길 47(신월동),,서울특별시 양천구 신월2동 주민센터,신월2동 주민센터,02-2620-4079,https://yeyak.seoul.go.kr/web/main.do,37.524973,126.844567,2022-11-19
"양천구 신월2동자치회관 제3강의실",신월2동자치회관,강의실,일,09:00,21:00,09:00,17:00,Y,2,4000,,,30,38,책상+의자,전화+방문,,서울특별시 양천구 중앙로53길 47(신월동),,서울특별시 양천구 신월2동 주민센터,신월2동 주민센터,02-2620-4079,https://yeyak.seoul.go.kr/web/main.do,37.524973,126.844567,2022-11-19
"양천구 신월3동자치회관 다목적실",신월3동자치회관,다목적실,일,18:00,20:30,09:00,12:00,Y,2,10000,,,80,115,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 남부순환로54길 5 (신월동),,서울특별시 양천구 신월3동 주민센터,신월3동 주민센터,02-2620-4096,https://yeyak.seoul.go.kr/web/main.do,37.53363175,126.829085,2022-11-19
"양천구 신월3동자치회관 사랑의정(情)나눔마루",신월3동자치회관,기타,일,09:00,22:00,09:00,17:00,N,,,,,10,18,책상+의자,인터넷+전화+방문,,서울특별시 양천구 남부순환로54길 5 (신월동),,서울특별시 양천구 신월3동 주민센터,신월3동 주민센터,02-2620-4096,https://yeyak.seoul.go.kr/web/main.do,37.53363175,126.829085,2022-11-19
"양천구 신월4동자치회관 문화강의실",신월4동자치회관,강의실,토+일,09:00,18:00,00:00,00:00,Y,2,4000,,,20,49,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 오목로5길 34 (신월동),,서울특별시 양천구 신월4동 주민센터,신월4동 주민센터,02-2620-4115,https://yeyak.seoul.go.kr/web/main.do,37.524673,126.840078,2022-11-19
"양천구 신월4동자치회관 어울림카페",신월4동자치회관,기타,일,09:00,20:30,09:00,13:00,N,,,,,20,33,탁자+의자,인터넷+전화+방문,,서울특별시 양천구 오목로5길 34 (신월동),,서울특별시 양천구 신월4동 주민센터,신월4동 주민센터,02-2620-4115,https://yeyak.seoul.go.kr/web/main.do,37.524673,126.840078,2022-11-19
"양천구 신월5동자치회관 소회의실",신월5동자치회관,회의실,화+목+일,09:00,21:00,09:00,12:00,Y,3,5000,,,30,65,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 화곡로4길 10 (신월동),,서울특별시 양천구 신월5동 주민센터,신월5동 주민센터,02-2620-4137,https://yeyak.seoul.go.kr/web/main.do,37.538535,126.827189,2022-11-19
"양천구 신월5동자치회관 방아다리쉼터",신월5동자치회관,기타,일,09:00,21:00,09:00,12:00,N,,,,,13,15,책상+의자,인터넷+전화+방문,,서울특별시 양천구 화곡로4길 10 (신월동),,서울특별시 양천구 신월5동 주민센터,신월5동 주민센터,02-2620-4137,https://yeyak.seoul.go.kr/web/main.do,37.538535,126.827189,2022-11-19
"양천구 신월5동자치회관 신월스튜디오",신월5동자치회관,기타,금+토+일,09:00,17:00,00:00,00:00,Y,3,5000,,,15,27,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 화곡로4길 10 (신월동),,서울특별시 양천구 신월5동 주민센터,신월5동 주민센터,02-2620-4137,https://yeyak.seoul.go.kr/web/main.do,37.538535,126.827189,2022-11-19
"양천구 신월6동자치회관 강의실1",신월6동자치회관,강의실,토+일,09:00,18:00,00:00,00:00,Y,2,10000,,,16,51,빔프로젝터+책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 남부순환로83길 53 (신월동),,서울특별시 양천구 신월6동 주민센터,신월6동주민센터,02-2620-4159,https://yeyak.seoul.go.kr/web/main.do,37.518121,126.845121,2022-11-19
"양천구 신월6동자치회관 강의실2",신월6동자치회관,강의실,일,09:00,20:00,09:00,13:00,Y,2,10000,,,16,41,빔프로젝터+책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 남부순환로83길 53 (신월동),,서울특별시 양천구 신월6동 주민센터,신월6동주민센터,02-2620-4159,https://yeyak.seoul.go.kr/web/main.do,37.518121,126.845121,2022-11-19
"양천구 신월6동자치회관 강의실3",신월6동자치회관,강의실,일,09:00,20:00,09:00,13:00,Y,2,10000,,,16,41,빔프로젝터+책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 남부순환로83길 53 (신월동),,서울특별시 양천구 신월6동 주민센터,신월6동주민센터,02-2620-4159,https://yeyak.seoul.go.kr/web/main.do,37.518121,126.845121,2022-11-19
"양천구 신월6동자치회관 다목적 강당",신월6동자치회관,다목적실,일,09:00,20:00,09:00,13:00,Y,3,20000,,,80,189,빔프로젝터+책상+의자+화이트보드+방송장비,인터넷+전화+방문,,서울특별시 양천구 남부순환로83길 53 (신월동),,서울특별시 양천구 신월6동 주민센터,신월6동주민센터,02-2620-4159,https://yeyak.seoul.go.kr/web/main.do,37.518121,126.845121,2022-11-19
"양천구 신월7동자치회관 강의실",신월7동자치회관,강의실,월+목+토+일,10:00,18:00,00:00,00:00,Y,2,10000,,,20,26,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 남부순환로70길 16-3 (신월동),,서울특별시 양천구 신월7동 주민센터,신월7동 주민센터,02-2620-4173,https://yeyak.seoul.go.kr/web/main.do,37.521834,126.834709,2022-11-19
"양천구 신월7동자치회관 다목적실",신월7동자치회관,다목적실,토+일,10:00,19:00,00:00,00:00,Y,3,20000,,,80,166,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 남부순환로70길 16-3 (신월동),,서울특별시 양천구 신월7동 주민센터,신월7동 주민센터,02-2620-4173,https://yeyak.seoul.go.kr/web/main.do,37.521834,126.834709,2022-11-19
"양천구 신정1동자치회관 대강당",신정1동자치회관,강당,일,14:00,20:00,13:00,17:00,Y,2,6000,,,50,139,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구 신정1동 주민센터,신정1동 주민센터,02-2620-4197,https://yeyak.seoul.go.kr/web/main.do,37.518529,126.854281,2022-11-19
"양천구 신정1동자치회관 동아리방",신정1동자치회관,강의실,월+화+토+일,09:00,20:00,00:00,00:00,Y,2,4000,,,8,30,책상+의자,인터넷+전화+방문,,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구 신정1동 주민센터,신정1동 주민센터,02-2620-4197,https://yeyak.seoul.go.kr/web/main.do,37.518529,126.854281,2022-11-19
"양천구 신정1동자치회관 취미교실 1(2층)",신정1동자치회관,강의실,일,09:00,20:00,09:00,17:00,Y,2,4000,,,14,39,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구 신정1동 주민센터,신정1동 주민센터,02-2620-4197,https://yeyak.seoul.go.kr/web/main.do,37.518529,126.854281,2022-11-19
"양천구 신정1동자치회관 취미교실 2(3층)",신정1동자치회관,강의실,일,13:00,20:00,09:00,17:00,Y,2,4000,,,24,75,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구 신정1동 주민센터,신정1동 주민센터,02-2620-4197,https://yeyak.seoul.go.kr/web/main.do,37.518529,126.854281,2022-11-19
"양천구 신정2동자치회관 다목적홀",신정2동자치회관,다목적실,일,12:00,20:00,09:00,13:00,Y,2,6000,,,25,108,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구 신정2동 주민센터,신정2동 주민센터,02-2620-4219,https://yeyak.seoul.go.kr/web/main.do,37.519213,126.870646,2022-11-19
"양천구 신정2동자치회관 제1강의실",신정2동자치회관,강의실,토+일,09:00,20:00,00:00,00:00,Y,2,4000,,,20,42,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구 신정2동 주민센터,신정2동 주민센터,02-2620-4219,https://yeyak.seoul.go.kr/web/main.do,37.519213,126.870646,2022-11-19
"양천구 신정2동자치회관 지하강의실",신정2동자치회관,강의실,일,09:00,20:00,09:00,13:00,Y,2,4000,,,24,50,책상+의자,인터넷+전화+방문,,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구 신정2동 주민센터,신정2동 주민센터,02-2620-4219,https://yeyak.seoul.go.kr/web/main.do,37.519213,126.870646,2022-11-19
"양천구 신정3동 넓은들민원센터 강의실",신정3동자치회관,강의실,토+일,10:00,16:00,00:00,00:00,Y,2,10000,,,24,45,책상+의자,인터넷+전화+방문,,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구 신정3동 주민센터,신정3동 주민센터,02-2620-4233,https://yeyak.seoul.go.kr/web/main.do,37.515107,126.854779,2022-11-19
"양천구 신정3동자치회관 강당",신정3동자치회관,강당,일,13:00,22:00,09:00,17:00,Y,3,20000,,,60,132,의자+앰프,인터넷+전화+방문,,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구 신정3동 주민센터,신정3동 주민센터,02-2620-4233,https://yeyak.seoul.go.kr/web/main.do,37.515126,126.854779,2022-11-19
"양천구 신정3동자치회관 강의실",신정3동자치회관,강의실,일,13:00,22:00,09:00,17:00,Y,2,10000,,,20,36,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구 신정3동 주민센터,신정3동 주민센터,02-2620-4233,https://yeyak.seoul.go.kr/web/main.do,37.515126,126.854779,2022-11-19
"양천구 신정3동자치회관 북카페",신정3동자치회관,기타,토+일,09:30,17:30,00:00,00:00,N,,,,,16,178,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구 신정3동 주민센터,신정3동 주민센터,02-2620-4233,https://yeyak.seoul.go.kr/web/main.do,37.515126,126.854779,2022-11-19
"양천구 신정4동자치회관 제1강의실",신정4동자치회관,강의실,토+일,09:00,18:00,00:00,00:00,Y,2,10000,,,20,34,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 은행정로11가길 8 (신정동),,서울특별시 양천구 신정4동 주민센터,신정4동 주민센터,02-2620-4254,https://yeyak.seoul.go.kr/web/main.do,37.523407,126.858788,2022-11-19
"양천구 신정4동자치회관 은행정홀",신정4동자치회관,강당,일,17:00,20:00,09:00,17:00,Y,3,20000,,,70,127,책상+의자+칠판+마이크+빔,인터넷+전화+방문,,서울특별시 양천구 은행정로11가길 8 (신정동),,서울특별시 양천구 신정4동 주민센터,신정4동 주민센터,02-2620-4254,https://yeyak.seoul.go.kr/web/main.do,37.523407,126.858788,2022-11-19
"양천구 신정6동자치회관 다목적홀",신정6동자치회관,다목적실,일+월+화+수+금,18:00,20:00,09:00,13:00,Y,2,6000,,,70,219,빔+프로젝터+의자,인터넷+전화+방문,,서울특별시 양천구 목동서로 353 (신정동),,서울특별시 양천구 신정6동 주민센터,신정6동 주민센터,02-2620-4293,https://yeyak.seoul.go.kr/web/main.do,37.517025,126.864388,2022-11-19
"양천구 신정6동자치회관 제1강의실",신정6동자치회관,강의실,금+토+일,15:00,18:00,00:00,00:00,Y,2,4000,,,24,32,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 목동서로 353 (신정동),,서울특별시 양천구 신정6동 주민센터,신정6동 주민센터,02-2620-4293,https://yeyak.seoul.go.kr/web/main.do,37.517025,126.864388,2022-11-19
"양천구 신정7동자치회관 강의실",신정7동자치회관,강의실,일,09:00,18:00,09:00,13:00,Y,2,4000,,,20,31,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 목동동로 37 (신정동),,서울특별시 양천구 신정7동 주민센터,신정7동 주민센터,02-2620-4328,https://yeyak.seoul.go.kr/web/main.do,37.51439945,126.859675,2022-11-19
"양천구 신정7동자치회관 다목적홀",신정7동자치회관,다목적실,일,09:00,18:00,09:00,13:00,Y,2,6000,,,36,118,책상+의자+화이트보드,인터넷+전화+방문,,서울특별시 양천구 목동동로 37 (신정동),,서울특별시 양천구 신정7동 주민센터,신정7동 주민센터,02-2620-4328,https://yeyak.seoul.go.kr/web/main.do,37.51439945,126.859675,2022-11-19
