"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"마천2동주민센터",마천2동주민센터,회의실,공휴일,16:00,22:00,10:00,12:00,Y,2,"15,000",,,15,56,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 마천로 287,,서울특별시 송파구청,,02-2147-4156,http://yeyak.seoul.go.kr,37.496825,127.148539,2020-02-20
"마천2동주민센터",마천2동주민센터,기타,공휴일,12:00,22:00,10:00,12:00,Y,2,"15,000",,,20,46,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 마천로 287,,서울특별시 송파구청,,02-2147-4156,http://yeyak.seoul.go.kr,37.496825,127.148539,2020-02-20
"마천2동주민센터",마천2동주민센터,기타,공휴일,12:00,22:00,10:00,12:00,Y,2,"15,000",,,15,26,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 마천로 287,,서울특별시 송파구청,,02-2147-4156,http://yeyak.seoul.go.kr,37.496825,127.148539,2020-02-20
"문정1동주민센터",문정1동주민센터,기타,공휴일,09:00,18:00,00:00,00:00,Y,,"15,000~",,,20,65,"책상,의자",전화.방문,,서울특별시 송파구 동남로 116,,서울특별시 송파구청,,02-2147-4522,http://yeyak.seoul.go.kr,37.490049,127.124192,2020-02-20
"문정1동주민센터",문정1동주민센터,기타,공휴일,09:00,18:00,00:00,00:00,Y,,"15,000~",,,20,70,"책상,의자",전화.방문,,서울특별시 송파구 동남로 116,,서울특별시 송파구청,,02-2147-4522,http://yeyak.seoul.go.kr,37.490049,127.124192,2020-02-20
"문정1동주민센터",문정1동주민센터,다목적실,공휴일,09:00,18:00,00:00,00:00,Y,,"15,000~",,,50,117,"책상,의자",전화.방문,,서울특별시 송파구 동남로 116,,서울특별시 송파구청,,02-2147-4522,http://yeyak.seoul.go.kr,37.490049,127.124192,2020-02-20
"문정1동주민센터",문정1동주민센터,기타,공휴일,09:00,18:00,00:00,00:00,Y,,"15,000~",,,15,60,"책상,의자",전화.방문,,서울특별시 송파구 동남로 116,,서울특별시 송파구청,,02-2147-4522,http://yeyak.seoul.go.kr,37.490049,127.124192,2020-02-20
"방이1동주민센터",방이1동주민센터(3층),다목적실,공휴일,09:00,20:00,00:00,00:00,N,,,,,50,174,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 위례성대로 16길 22,,서울특별시 송파구청,,02-2147-4192,http://yeyak.seoul.go.kr,37.51097662,127.123907,2020-02-20
"방이1동주민센터",방이1동주민센터(2층 행복누리방),다목적실,공휴일,09:00,20:00,00:00,00:00,N,,,,,15,115,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 위례성대로 16길 22,,서울특별시 송파구청,,02-2147-4192,http://yeyak.seoul.go.kr,37.51097662,127.123907,2020-02-20
"방이1동주민센터",방이1동주민센터(2층 문화사랑방),다목적실,공휴일,09:00,20:00,00:00,00:00,N,,,,,15,73,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 위례성대로 16길 22,,서울특별시 송파구청,,02-2147-4192,http://yeyak.seoul.go.kr,37.51097662,127.123907,2020-02-20
"방이2동주민센터",방이2동주민센터,기타,공휴일,18:00,22:00,00:00,00:00,N,2,"15,000",,,25,68,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로 495,,서울특별시 송파구청,,02-2147-4217,http://yeyak.seoul.go.kr,37.514518,127.1144307,2020-02-20
"방이2동주민센터",방이2동주민센터,다목적실,공휴일,18:00,22:00,00:00,00:00,N,2,"20,000",,,30,114,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로 495,,서울특별시 송파구청,,02-2147-4217,http://yeyak.seoul.go.kr,37.514518,127.1144307,2020-02-20
"삼전동주민센터",삼전동주민센터,강당,공휴일,18:00,18:00,00:00,00:00,N,,,,,20,50,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로 236,,서울특별시 송파구청,,02-2147-4399,http://yeyak.seoul.go.kr,37.50272334,127.092518,2020-02-20
"삼전동주민센터",삼전동주민센터,기타,공휴일,10:00,17:00,00:00,00:00,N,,,,,8,33,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로 236,,서울특별시 송파구청,,02-2147-4399,http://yeyak.seoul.go.kr,37.50272334,127.092518,2020-02-20
"삼전동주민센터",삼전동주민센터,다목적실,공휴일,18:00,18:00,00:00,00:00,N,,,,,70,187,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로 236,,서울특별시 송파구청,,02-2147-4399,http://yeyak.seoul.go.kr,37.50272334,127.092518,2020-02-20
"석촌동주민센터",석촌동주민센터,다목적실,공휴일,18:00,22:00,00:00,00:00,Y,2,"10,000",,,20,47,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로37길 16,,서울특별시 송파구청,,02-2147-4369,http://yeyak.seoul.go.kr,37.503594,127.1036498,2020-02-20
"석촌동주민센터",석촌동주민센터,강의실,공휴일,18:00,22:00,00:00,00:00,Y,2,"10,000",,,10,19,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로37길 16,,서울특별시 송파구청,,02-2147-4369,http://yeyak.seoul.go.kr,37.503594,127.1036498,2020-02-20
"석촌동주민센터",석촌동주민센터,기타,공휴일,18:00,22:00,00:00,00:00,Y,2,"10,000",,,20,23,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 백제고분로37길 16,,서울특별시 송파구청,,02-2147-4369,http://yeyak.seoul.go.kr,37.503594,127.1036498,2020-02-20
"송파2동주민센터",송파2동주민센터,강의실,공휴일,18:00,20:00,10:00,14:00,N,,,,,30,60,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 송이로32,,서울특별시 송파구청,,02-2147-4349,http://yeyak.seoul.go.kr,37.50231986,127.116744,2020-02-20
"송파2동주민센터",송파2동주민센터,다목적실,공휴일,18:00,20:00,10:00,14:00,N,,,,,55,83,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 송이로32,,서울특별시 송파구청,,02-2147-4349,http://yeyak.seoul.go.kr,37.50231986,127.116744,2020-02-20
"송파2동주민센터",송파2동주민센터,기타,공휴일,18:00,20:00,10:00,14:00,N,,,,,20,33,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 송이로32,,서울특별시 송파구청,,02-2147-4349,http://yeyak.seoul.go.kr,37.50231986,127.116744,2020-02-20
"오금동주민센터",오금동주민센터,기타,공휴일,18:00,22:00,00:00,00:00,N,,,,,15,93,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 중대로 25길 5,,서울특별시 송파구청,,02-2147-4277,http://yeyak.seoul.go.kr,37.5029581,127.128098,2020-02-20
"오금동주민센터",오금동주민센터,회의실,공휴일,10:00,18:00,00:00,00:00,N,,,,,20,63,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 중대로 25길 5,,서울특별시 송파구청,,02-2147-4277,http://yeyak.seoul.go.kr,37.5029581,127.128098,2020-02-20
"오금동주민센터",오금동주민센터,회의실,공휴일,13:00,18:00,00:00,00:00,N,,,,,30,25,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 중대로 25길 5,,서울특별시 송파구청,,02-2147-4277,http://yeyak.seoul.go.kr,37.5029581,127.128098,2020-02-20
"잠실2동주민센터",잠실2동주민센터,회의실,공휴일,13:00,17:00,00:00,00:00,Y,2,"10,000",,,8,21.6,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 159,,서울특별시 송파구청,,02-2147-4641,http://yeyak.seoul.go.kr,37.511873,127.0885406,2020-02-20
"잠실4동주민센터",잠실4동주민센터,다목적실,공휴일,18:00,22:00,10:00,14:00,Y,2,"20,000",,,100,183,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 16,,서울특별시 송파구청,,02-2147-4697,http://yeyak.seoul.go.kr,37.52016411,127.112245,2020-02-20
"잠실4동주민센터",잠실4동주민센터,회의실,공휴일,18:00,22:00,10:00,14:00,Y,2,"20,000",,,30,60,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 16,,서울특별시 송파구청,,02-2147-4697,http://yeyak.seoul.go.kr,37.52016411,127.112245,2020-02-20
"잠실4동주민센터",잠실4동주민센터,회의실,공휴일,18:00,22:00,10:00,14:00,Y,2,"20,000",,,30,71,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 16,,서울특별시 송파구청,,02-2147-4697,http://yeyak.seoul.go.kr,37.52016411,127.112245,2020-02-20
"잠실6동주민센터",잠실6동주민센터,다목적실,공휴일,15:00,17:00,15:00,17:00,N,,,,,15,66,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 120,,서울특별시 송파구청,,02-2147-4730,http://yeyak.seoul.go.kr,37.51812027,127.100658,2020-02-20
"잠실6동주민센터",잠실6동주민센터,다목적실,공휴일,15:00,18:00,00:00,00:00,N,,,,,15,36,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 120,,서울특별시 송파구청,,02-2147-4730,http://yeyak.seoul.go.kr,37.51812027,127.100658,2020-02-20
"잠실6동주민센터",잠실6동주민센터,회의실,공휴일,18:00,20:00,00:00,00:00,N,,,,,15,66,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로 35길 120,,서울특별시 송파구청,,02-2147-4730,http://yeyak.seoul.go.kr,37.51812027,127.100658,2020-02-20
"잠실7동주민센터",잠실7동주민센터,다목적실,공휴일,14:00,16:00,00:00,00:00,N,,,,,50,53,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로4길 17,,서울특별시 송파구청,,02-2147-4758,http://yeyak.seoul.go.kr,37.508633,127.0766203,2020-02-20
"잠실7동주민센터",잠실7동주민센터,다목적실,공휴일,09:00,11:00,00:00,00:00,N,,,,,50,53,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 올림픽로4길 17,,서울특별시 송파구청,,02-2147-4758,http://yeyak.seoul.go.kr,37.508633,127.0766203,2020-02-20
"장지동주민센터",장지동주민센터,강의실,공휴일,18:00,21:00,00:00,00:00,Y,2,"10,000",,,15,41,"책상,의자",전화문의,,서울특별시 송파구 새말로19길6,,서울특별시 송파구청,,02-2147-4579,http://yeyak.seoul.go.kr,37.486937,127.132457,2020-02-20
"풍납1동주민센터",풍납1동주민센터,다목적실,공휴일,15:00,22:00,10:00,19:00,N,,,,,70,79,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 천호대로152길 7,,서울특별시 송파구청,,02-2147-4007,http://yeyak.seoul.go.kr,37.5380312,127.122034,2020-02-20
"풍납1동주민센터",풍납1동주민센터,다목적실,공휴일,12:00,22:00,10:00,19:00,N,,,,,50,92,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 천호대로152길 7,,서울특별시 송파구청,,02-2147-4007,http://yeyak.seoul.go.kr,37.5380312,127.122034,2020-02-20
"풍납1동주민센터",풍납1동주민센터,기타,공휴일,16:00,22:00,10:00,14:00,N,,,,,70,56,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 천호대로152길 7,,서울특별시 송파구청,,02-2147-4007,http://yeyak.seoul.go.kr,37.5380312,127.122034,2020-02-20
"풍납2동주민센터",풍납2동주민센터,다목적실,공휴일,18:30,22:00,10:00,14:00,N,,,,,60,96,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 토성로64,,서울특별시 송파구청,,02-2147-4041,http://yeyak.seoul.go.kr,37.528737,127.1167553,2020-02-20
"풍납2동주민센터",풍납2동주민센터,기타,공휴일,18:00,22:00,10:00,14:00,N,,,,,70,69,"책상,의자",인터넷.전화.방문.앱,,서울특별시 송파구 토성로64,,서울특별시 송파구청,,02-2147-4041,http://yeyak.seoul.go.kr,37.528737,127.1167553,2020-02-20
