"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"번3동주민센터 회의실",번3동주민센터,회의실,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,40,,방문+전화,,서울특별시 강북구 한천로105길 21,서울특별시 강북구 번동 242-3,서울특별시 강북구청,번3동 주민센터,02-3778-4366,https://yeyak.seoul.go.kr/web/main.do,37.6258661,127.0465898,2023-01-04
"수유1동주민센터 회의실",수유1동주민센터,회의실,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,53,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,https://yeyak.seoul.go.kr/web/main.do,37.630071,127.017594,2023-01-04
"수유1동주민센터 2강좌실",수유1동주민센터,강의실,매주 토요일+일요일+공휴일,13:00,15:00,00:00,00:00,N,1,,,,,61,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,https://yeyak.seoul.go.kr/web/main.do,37.630071,127.017594,2023-01-04
"수유1동주민센터 3강좌실",수유1동주민센터,강의실,매주 토요일+일요일+공휴일,10:00,17:00,00:00,00:00,N,1,,,,,37,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,https://yeyak.seoul.go.kr/web/main.do,37.630071,127.017594,2023-01-04
"수유2동주민센터 회의실",수유2동주민센터,회의실,매주 토요일+일요일+공휴일,09:00,21:00,00:00,00:00,N,1,,,,,48,,인터넷+방문+전화,,서울특별시 강북구 한천로 1117,서울특별시 강북구 수유동 730-1,서울특별시 강북구청,수유2동 주민센터,02-3778-4703,https://yeyak.seoul.go.kr/web/main.do,37.644644,127.0198757,2023-01-04
"수유3동자치회관 강의실",수유3동자치회관,강의실,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,62,,인터넷+방문+전화,,서울특별시 강북구 노해로 36,서울특별시 강북구 수유동 223-8,서울특별시 강북구청,수유3동 주민센터,02-3778-4757,https://yeyak.seoul.go.kr/web/main.do,37.6387139,127.023168,2023-01-04
"우이동주민센터 강당",우이동주민센터,강당,매주 토요일+일요일+공휴일,14:00,16:00,00:00,00:00,N,1,,,,,133,,방문+전화,,서울특별시 강북구 삼양로139길 49,서울특별시 강북구 수유동 568-100,서울특별시 강북구청,우이동 주민센터,02-3778-4903,https://yeyak.seoul.go.kr/web/main.do,37.647952,127.0118707,2023-01-04
"우이동주민센터 강의실",우이동주민센터,강의실,"매주 화,목,토,일요일+공휴일",10:00,12:00,00:00,00:00,N,1,,,,,35,,방문+전화,,서울특별시 강북구 삼양로139길 49,서울특별시 강북구 수유동 568-100,서울특별시 강북구청,우이동 주민센터,02-3778-4903,https://yeyak.seoul.go.kr/web/main.do,37.647952,127.0118707,2023-01-04
"인수동주민센터 강당",인수동주민센터,강당,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,232,,인터넷+방문+전화,,서울특별시 강북구 인수봉로 255,서울특별시 강북구 수유동 527-19,서울특별시 강북구청,인수동 주민센터,02-3778-4956,https://yeyak.seoul.go.kr/web/main.do,37.6414418,127.0105828,2023-01-04
"인수동자치회관 회의실",인수동자치회관,회의실,매주 토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,,,,,97,,인터넷+방문+전화,,서울특별시 강북구 수유로 49,서울특별시 강북구 수유동 605-202,서울특별시 강북구청,인수동 주민센터,02-3778-4956,https://yeyak.seoul.go.kr/web/main.do,37.635262,127.019141,2023-01-04
